center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,text_7.stopped,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
4,15.0,,364,364,0,,,,,100,0,,,,,c+4,poss,0.5,period,1.3522732499986887,None,None,,,,,,,,,,,0,364,364,136,1096.0124868340208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.003719875007,1096.0124868340208,1096.4977395840106,1096.4977395840106,1096.4977395840106,1096.5693502089998,1096.5693502089998,1096.5693502089998,1097.3671970000141,period,1.3522732499986887,None,1097.3672973750217,1097.3673364590213,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,0.0,,365,365,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.567658375017345,None,None,,,,,,,,,,,0,365,365,653,1097.3779357500025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.3693474169995,1097.3779357500025,1098.3635343750066,1098.3635343750066,1098.3635343750066,1098.4370214590163,1098.4370214590163,1098.4370214590163,1098.9507654170156,period,1.567658375017345,None,1098.9508885840187,1098.9509376670176,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-6,-15.0,,366,366,0,,,,,100,0,,,,,c-6,negs,0.5,period,1.0206482910143677,None,None,,,,,,,,,,,0,366,366,300,1098.9619745840027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.9533227920183,1098.9619745840027,1099.4477823750058,1099.4477823750058,1099.4477823750058,1099.5198150840006,1099.5198150840006,1099.5198150840006,1099.9950019590033,period,1.0206482910143677,None,1099.9951033340185,1099.9951428750064,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,-15.0,,367,367,0,,,,,100,0,,,,,c+2,negs,0.5,period,1.0639752499992028,None,None,,,,,,,,,,,0,367,367,468,1100.0016070000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.9971025840205,1100.0016070000129,1100.4912029170082,1100.4912029170082,1100.4912029170082,1100.565099459025,1100.565099459025,1100.565099459025,1101.0685956670204,period,1.0639752499992028,None,1101.0687488750264,1101.0688011670136,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
4,15.0,,368,368,0,,,,,100,0,,,,,c+4,poss,1.0,period,1.6852157910179812,None,None,,,,,,,,,,,0,368,368,153,1101.0813840000192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.0720673340256,1101.0813840000192,1102.0646981669997,1102.0646981669997,1102.0646981669997,1102.1368316670123,1102.1368316670123,1102.1368316670123,1102.7728179170226,period,1.6852157910179812,None,1102.7729434590146,1102.7729925840104,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
0,0.0,,369,369,0,,,,,0,100,,,,,c+0,noss,1.25,period,1.7988953750173096,None,None,,,,,,,,,,,0,369,369,622,1102.7840691250167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.7750358750054,1102.7840691250167,1104.0238188750227,1104.0238188750227,1104.0238188750227,1104.0986355420027,1104.0986355420027,1104.0986355420027,1104.595763292018,period,1.7988953750173096,None,1104.5958597090212,1104.5959018340218,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
0,0.0,,370,370,0,,,,,0,100,,,,,c+0,noss,0.5,period,1.0144055829732679,None,None,,,,,,,,,,,0,370,370,588,1104.6029942500172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.5978876670124,1104.6029942500172,1105.0908137500228,1105.0908137500228,1105.0908137500228,1105.1652637500083,1105.1652637500083,1105.1652637500083,1105.622935500025,period,1.0144055829732679,None,1105.6230594170047,1105.6231082500017,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
8,15.0,,371,371,0,,,,,100,0,,,,,c+8,poss,1.0,period,1.6142791250022128,None,None,,,,,,,,,,,0,371,371,235,1105.6340355420252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.6250643750245,1105.6340355420252,1106.624876042013,1106.624876042013,1106.624876042013,1106.6986837920267,1106.6986837920267,1106.6986837920267,1107.251157917024,period,1.6142791250022128,None,1107.2513112090237,1107.2513995000045,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-4,-15.0,,372,372,0,,,,,100,0,,,,,c-4,negs,1.0,period,1.4983041250088718,None,None,,,,,,,,,,,0,372,372,360,1107.2627498340153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.2539339590003,1107.2627498340153,1108.2481325840054,1108.2481325840054,1108.2481325840054,1108.3202103750082,1108.3202103750082,1108.3202103750082,1108.76734720901,period,1.4983041250088718,None,1108.767451874999,1108.767491125007,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,-15.0,,373,373,0,,,,,100,0,,,,,c+2,negs,1.0,period,1.4546112079988234,None,None,,,,,,,,,,,0,373,373,487,1108.7781537920237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.7694288750063,1108.7781537920237,1109.7642610420007,1109.7642610420007,1109.7642610420007,1109.8376147090166,1109.8376147090166,1109.8376147090166,1110.2357286670012,period,1.4546112079988234,None,1110.2358625839988,1110.2359127090022,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-6,-15.0,,374,374,0,,,,,100,0,,,,,c-6,negs,1.25,period,2.2884660410054494,None,None,,,,,,,,,,,0,374,374,326,1110.2472893750237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.2383303340175,1110.2472893750237,1111.4817535000038,1111.4817535000038,1111.4817535000038,1111.553700834018,1111.553700834018,1111.553700834018,1112.5391477500089,period,2.2884660410054494,None,1112.539256750024,1112.5392962500046,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-8,-15.0,,375,375,0,,,,,100,0,,,,,c-8,negs,1.0,period,1.5993983329972252,None,None,,,,,,,,,,,0,375,375,274,1112.5511620840116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.541249709,1112.5511620840116,1113.5413342500106,1113.5413342500106,1113.5413342500106,1113.6156329590012,1113.6156329590012,1113.6156329590012,1114.1570038339996,period,1.5993983329972252,None,1114.1571127090137,1114.157163374999,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
4,15.0,,376,376,0,,,,,100,0,,,,,c+4,poss,1.25,period,2.2642317499849014,None,None,,,,,,,,,,,0,376,376,158,1114.1681550840149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.1591592500044,1114.1681550840149,1115.4078958340106,1115.4078958340106,1115.4078958340106,1115.4822630420094,1115.4822630420094,1115.4822630420094,1116.4355337920133,period,2.2642317499849014,None,1116.4356668340042,1116.4357210840099,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-6,-15.0,,377,377,0,,,,,100,0,,,,,c-6,negs,0.75,period,1.275370083982125,None,None,,,,,,,,,,,0,377,377,310,1116.4468485000252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.437959458999,1116.4468485000252,1117.1816479590198,1117.1816479590198,1117.1816479590198,1117.2544228750048,1117.2544228750048,1117.2544228750048,1117.7249306250014,period,1.275370083982125,None,1117.7250541670073,1117.7251035840018,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,-15.0,,378,378,0,,,,,100,0,,,,,c+2,negs,0.75,period,1.380864417005796,None,None,,,,,,,,,,,0,378,378,474,1117.7354541670065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.7274471670098,1117.7354541670065,1118.474970625015,1118.474970625015,1118.474970625015,1118.5490395840025,1118.5490395840025,1118.5490395840025,1119.119419417024,period,1.380864417005796,None,1119.119554417004,1119.1196095840132,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
0,0.0,,379,379,0,,,,,0,100,,,,,c+0,noss,0.75,period,1.3553422920231242,None,None,,,,,,,,,,,0,379,379,607,1119.1304965840245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.1217174170015,1119.1304965840245,1119.8652282090043,1119.8652282090043,1119.8652282090043,1119.937517125014,1119.937517125014,1119.937517125014,1120.4898859170207,period,1.3553422920231242,None,1120.4899980839982,1120.4900372500124,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,0.0,,380,380,0,,,,,0,100,,,,,c+2,noss,1.25,period,1.8236885419755708,None,None,,,,,,,,,,,0,380,380,669,1120.5010409170063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.491984000022,1120.5010409170063,1121.74229629201,1121.74229629201,1121.74229629201,1121.8158112920064,1121.8158112920064,1121.8158112920064,1122.3347123750136,period,1.8236885419755708,None,1122.3348380840034,1122.3348858340178,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-8,-15.0,,381,381,0,,,,,100,0,,,,,c-8,negs,0.5,period,0.9092162919987459,None,None,,,,,,,,,,,0,381,381,257,1122.3459563750075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.3373309170129,1122.3459563750075,1122.8319689590135,1122.8319689590135,1122.8319689590135,1122.9042834590073,1122.9042834590073,1122.9042834590073,1123.257770791999,period,0.9092162919987459,None,1123.2578912090103,1123.2579300840152,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-2,0.0,,382,382,0,,,,,0,100,,,,,c-2,noss,1.0,period,1.4733257920015603,None,None,,,,,,,,,,,0,382,382,576,1123.2684510420077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.259905917017,1123.2684510420077,1124.258725667023,1124.258725667023,1124.258725667023,1124.332634292019,1124.332634292019,1124.332634292019,1124.7524945000187,period,1.4733257920015603,None,1124.752630834002,1124.752682500024,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-2,0.0,,383,383,0,,,,,0,100,,,,,c-2,noss,1.0,period,1.3821469999966212,None,None,,,,,,,,,,,0,383,383,575,1124.7637403340195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.754926417023,1124.7637403340195,1125.7488110420236,1125.7488110420236,1125.7488110420236,1125.820896625024,1125.820896625024,1125.820896625024,1126.1516276670154,period,1.3821469999966212,None,1126.1517787500052,1126.15182275002,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
0,15.0,,384,384,0,,,,,100,0,,,,,c+0,poss,1.25,period,1.8472649159957655,None,None,,,,,,,,,,,0,384,384,75,1126.1653211670055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.1561115000222,1126.1653211670055,1127.398796250025,1127.398796250025,1127.398796250025,1127.4707671250217,1127.4707671250217,1127.4707671250217,1128.0184099590115,period,1.8472649159957655,None,1128.018554875016,1128.0186020420224,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-4,0.0,,385,385,0,,,,,0,100,,,,,c-4,noss,0.75,period,1.1863607080013026,None,None,,,,,,,,,,,0,385,385,519,1128.0300654590246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.0212982500088,1128.0300654590246,1128.7656338750094,1128.7656338750094,1128.7656338750094,1128.8379732920148,1128.8379732920148,1128.8379732920148,1129.2197713339992,period,1.1863607080013026,None,1129.2199227090168,1129.2199767499988,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
8,15.0,,386,386,0,,,,,100,0,,,,,c+8,poss,0.5,period,0.9188616250175983,None,None,,,,,,,,,,,0,386,386,219,1129.2315881250252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.222624334012,1129.2315881250252,1129.7155871250143,1129.7155871250143,1129.7155871250143,1129.7869118340022,1129.7869118340022,1129.7869118340022,1130.1618006670033,period,0.9188616250175983,None,1130.161903291999,1130.161941792001,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-6,-15.0,,387,387,0,,,,,100,0,,,,,c-6,negs,0.75,period,1.3405274999968242,None,None,,,,,,,,,,,0,387,387,311,1130.168547792011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.1638882090047,1130.168547792011,1130.9081694170018,1130.9081694170018,1130.9081694170018,1130.9829166250129,1130.9829166250129,1130.9829166250129,1131.5189330420108,period,1.3405274999968242,None,1131.5191770000092,1131.519281750021,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,0.0,,388,388,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.6022073340136558,None,None,,,,,,,,,,,0,388,388,661,1131.5307352090022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.5219688340148,1131.5307352090022,1132.5147027920175,1132.5147027920175,1132.5147027920175,1132.587515375024,1132.587515375024,1132.587515375024,1133.1358082920196,period,1.6022073340136558,None,1133.1359562500147,1133.136010792019,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
0,0.0,,389,389,0,,,,,0,100,,,,,c+0,noss,1.25,period,1.8584011660132091,None,None,,,,,,,,,,,0,389,389,624,1133.1466498750087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.138234834012,1133.1466498750087,1134.3825103749987,1134.3825103749987,1134.3825103749987,1134.4548234590038,1134.4548234590038,1134.4548234590038,1135.0084080000233,period,1.8584011660132091,None,1135.0085482500144,1135.008598000015,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
8,15.0,,390,390,0,,,,,100,0,,,,,c+8,poss,0.75,period,1.1193551250034943,None,None,,,,,,,,,,,0,390,390,226,1135.0188509170257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.0108119170181,1135.0188509170257,1135.7585683340149,1135.7585683340149,1135.7585683340149,1135.8330597500026,1135.8330597500026,1135.8330597500026,1136.1408518750104,period,1.1193551250034943,None,1136.1409737089998,1136.1410212500195,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
6,15.0,,391,391,0,,,,,100,0,,,,,c+6,poss,1.25,period,1.7656450410140678,None,None,,,,,,,,,,,0,391,391,207,1136.1520184170222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.1430163750192,1136.1520184170222,1137.3921722920204,1137.3921722920204,1137.3921722920204,1137.4664270420035,1137.4664270420035,1137.4664270420035,1137.9241172090115,period,1.7656450410140678,None,1137.9242392500164,1137.9242897500226,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
6,15.0,,392,392,0,,,,,100,0,,,,,c+6,poss,1.0,period,1.3596174170088489,None,None,,,,,,,,,,,0,392,392,193,1137.9355546670267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.926459209004,1137.9355546670267,1138.92531804202,1138.92531804202,1138.92531804202,1138.9998040840146,1138.9998040840146,1138.9998040840146,1139.302438417013,period,1.3596174170088489,None,1139.3026072500215,1139.3026656250004,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-2,15.0,,393,393,0,,,,,100,0,,,,,c-2,poss,0.75,period,1.0905287920031697,None,None,,,,,,,,,,,0,393,393,11,1139.313984834007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.3050785420055,1139.313984834007,1140.0493168750254,1140.0493168750254,1140.0493168750254,1140.1214601670217,1140.1214601670217,1140.1214601670217,1140.4072827500058,period,1.0905287920031697,None,1140.4074043750006,1140.4074529590143,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
4,0.0,,394,394,0,,,,,0,100,,,,,c+4,noss,1.25,period,1.7477058329968713,None,None,,,,,,,,,,,0,394,394,711,1140.4188619590132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.409787792014,1140.4188619590132,1141.6583451670012,1141.6583451670012,1141.6583451670012,1141.7333120000258,1141.7333120000258,1141.7333120000258,1142.1693082500133,period,1.7477058329968713,None,1142.169465917017,1142.1695257090032,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,0.0,,395,395,0,,,,,0,100,,,,,c+2,noss,0.75,period,1.1222839999827556,None,None,,,,,,,,,,,0,395,395,643,1142.1811541250208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.1718594590202,1142.1811541250208,1142.9159707920044,1142.9159707920044,1142.9159707920044,1142.9879405840184,1142.9879405840184,1142.9879405840184,1143.308133250015,period,1.1222839999827556,None,1143.308249624999,1143.308297459007,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-2,-15.0,,396,396,0,,,,,100,0,,,,,c-2,negs,0.5,period,1.0710740420036018,None,None,,,,,,,,,,,0,396,396,378,1143.3192438340047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143.3103439590195,1143.3192438340047,1143.8092760420113,1143.8092760420113,1143.8092760420113,1143.883291792008,1143.883291792008,1143.883291792008,1144.4017065840017,period,1.0710740420036018,None,1144.4018047499994,1144.4018435840262,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-2,0.0,,397,397,0,,,,,0,100,,,,,c-2,noss,1.25,period,1.9936464579950552,None,None,,,,,,,,,,,0,397,397,582,1144.4092244589992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.403814084013,1144.4092244589992,1145.6494591250084,1145.6494591250084,1145.6494591250084,1145.722384459019,1145.722384459019,1145.722384459019,1146.4081946250226,period,1.9936464579950552,None,1146.4083207920194,1146.408369584009,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
6,15.0,,398,398,0,,,,,100,0,,,,,c+6,poss,0.75,period,1.2855339579982683,None,None,,,,,,,,,,,0,398,398,184,1146.4194641670038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.410788292007,1146.4194641670038,1147.1585158340167,1147.1585158340167,1147.1585158340167,1147.233587542025,1147.233587542025,1147.233587542025,1147.7077553750132,period,1.2855339579982683,None,1147.7078552920138,1147.7078931250144,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-4,0.0,,399,399,0,,,,,0,100,,,,,c-4,noss,1.0,period,1.5881777080066968,None,None,,,,,,,,,,,0,399,399,527,1147.7189843750093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.7098279170168,1147.7189843750093,1148.7096133750165,1148.7096133750165,1148.7096133750165,1148.7837905420165,1148.7837905420165,1148.7837905420165,1149.3343994170136,period,1.5881777080066968,None,1149.3345196250011,1149.334568167018,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-2,-15.0,,400,400,0,,,,,100,0,,,,,c-2,negs,0.75,period,1.4288110829947982,None,None,,,,,,,,,,,0,400,400,390,1149.3502060419996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.336790041998,1149.3502060419996,1150.0757469590171,1150.0757469590171,1150.0757469590171,1150.1501641670184,1150.1501641670184,1150.1501641670184,1150.7856380000012,period,1.4288110829947982,None,1150.7857603340235,1150.7858107920038,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
