center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,text_7.stopped,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
0,0.0,,560,560,0,,,,,0,100,,,,,c+0,noss,0.75,period,1.4382643749995623,None,None,,,,,,,,,,,0,560,560,604,1125.5033402499976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.4952689170022,1125.5033402499976,1126.2420663340017,1126.2420663340017,1126.2420663340017,1126.3165550839985,1126.3165550839985,1126.3165550839985,1126.9519994169968,period,1.4382643749995623,None,1126.9521292499994,1126.9521842920003,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-4,-15.0,,561,561,0,,,,,100,0,,,,,c-4,negs,0.5,period,1.0980743339969194,None,None,,,,,,,,,,,0,561,561,343,1126.9629923339962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.9546166250002,1126.9629923339962,1127.4493274589986,1127.4493274589986,1127.4493274589986,1127.5222000419963,1127.5222000419963,1127.5222000419963,1128.0697633750024,period,1.0980743339969194,None,1128.0699199590017,1128.0699835839987,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-2,-15.0,,562,562,0,,,,,100,0,,,,,c-2,negs,0.5,period,1.149347749997105,None,None,,,,,,,,,,,0,562,562,387,1128.081412583997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.0722242089978,1128.081412583997,1128.5661239589972,1128.5661239589972,1128.5661239589972,1128.6381070839998,1128.6381070839998,1128.6381070839998,1129.2357682090005,period,1.149347749997105,None,1129.235926041998,1129.2359777919992,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-8,-15.0,,563,563,0,,,,,100,0,,,,,c-8,negs,0.5,period,1.0533886670018546,None,None,,,,,,,,,,,0,563,563,260,1129.2475333339971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.2386494169987,1129.2475333339971,1129.7318976669994,1129.7318976669994,1129.7318976669994,1129.8052267090025,1129.8052267090025,1129.8052267090025,1130.3127479169998,period,1.0533886670018546,None,1130.312849666996,1130.3128926249992,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
8,15.0,,564,564,0,,,,,100,0,,,,,c+8,poss,0.5,period,1.0082005000003846,None,None,,,,,,,,,,,0,564,564,214,1130.3192579590032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.3149147090007,1130.3192579590032,1130.8088108750017,1130.8088108750017,1130.8088108750017,1130.883337542,1130.883337542,1130.883337542,1131.3356193750005,period,1.0082005000003846,None,1131.3357760419967,1131.3358384169987,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
0,-15.0,,565,565,0,,,,,100,0,,,,,c+0,negs,0.75,period,1.3093225000047823,None,None,,,,,,,,,,,0,565,565,434,1131.3479230000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.3389892920022,1131.3479230000012,1132.0831130840015,1132.0831130840015,1132.0831130840015,1132.155414834,1132.155414834,1132.155414834,1132.6690722499989,period,1.3093225000047823,None,1132.6693133750014,1132.6694091669997,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
6,15.0,,566,566,0,,,,,100,0,,,,,c+6,poss,0.5,period,0.986016708004172,None,None,,,,,,,,,,,0,566,566,177,1132.6806264589977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.6718022920031,1132.6806264589977,1133.166175667,1133.166175667,1133.166175667,1133.2384285419976,1133.2384285419976,1133.2384285419976,1133.6695307089976,period,0.986016708004172,None,1133.669674083998,1133.6697295839986,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
0,-15.0,,567,567,0,,,,,100,0,,,,,c+0,negs,1.0,period,1.6216297919963836,None,None,,,,,,,,,,,0,567,567,450,1133.6807519590002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.6719511249976,1133.6807519590002,1134.6663459999982,1134.6663459999982,1134.6663459999982,1134.7392907089961,1134.7392907089961,1134.7392907089961,1135.3086110000004,period,1.6216297919963836,None,1135.3087381250007,1135.3087944590006,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-2,0.0,,568,568,0,,,,,0,100,,,,,c-2,noss,0.75,period,1.2444097920015338,None,None,,,,,,,,,,,0,568,568,558,1135.3195055000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.3112668339963,1135.3195055000033,1136.0593349170013,1136.0593349170013,1136.0593349170013,1136.1336617499983,1136.1336617499983,1136.1336617499983,1136.569407959003,period,1.2444097920015338,None,1136.569570833999,1136.5696256250012,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
6,15.0,,569,569,0,,,,,100,0,,,,,c+6,poss,1.0,period,1.4581187919975491,None,None,,,,,,,,,,,0,569,569,197,1136.5812019590012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.572331958996,1136.5812019590012,1137.5664275000017,1137.5664275000017,1137.5664275000017,1137.6386784589995,1137.6386784589995,1137.6386784589995,1138.0523119999998,period,1.4581187919975491,None,1138.052437749997,1138.0524915420028,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
6,15.0,,570,570,0,,,,,100,0,,,,,c+6,poss,0.5,period,0.9602602919985657,None,None,,,,,,,,,,,0,570,570,170,1138.0631247499987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.0545014169984,1138.0631247499987,1138.5498212500024,1138.5498212500024,1138.5498212500024,1138.6229064590007,1138.6229064590007,1138.6229064590007,1139.0356754169989,period,0.9602602919985657,None,1139.035807166998,1139.0358630839983,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-2,-15.0,,571,571,0,,,,,100,0,,,,,c-2,negs,0.5,period,1.0100312499998836,None,None,,,,,,,,,,,0,571,571,386,1139.0467453750025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.037920750001,1139.0467453750025,1139.5331206670016,1139.5331206670016,1139.5331206670016,1139.6052015000023,1139.6052015000023,1139.6052015000023,1140.0682812090017,period,1.0100312499998836,None,1140.0683977500012,1140.068445500001,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
0,15.0,,572,572,0,,,,,100,0,,,,,c+0,poss,1.25,z,1.9786582500018994,None,None,,,,,,,,,,,0,572,572,75,1140.075775874997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.070456417001,1140.075775874997,1141.3165261670001,1141.3165261670001,1141.3165261670001,1141.389484291998,1141.389484291998,1141.389484291998,1142.0578516250025,z,1.9786582500018994,None,1142.0579499590021,1142.0579922499965,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-2,-15.0,,573,573,0,,,,,100,0,,,,,c-2,negs,0.75,z,1.6012907920012367,None,None,,,,,,,,,,,0,573,573,399,1142.068846000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.0599427920024,1142.068846000002,1142.8094319590018,1142.8094319590018,1142.8094319590018,1142.890214334002,1142.890214334002,1142.890214334002,1143.675094625003,z,1.6012907920012367,None,1143.6752262090013,1143.6752821670016,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-8,-15.0,,574,574,0,,,,,100,0,,,,,c-8,negs,1.0,z,1.5518536250019679,None,None,,,,,,,,,,,0,574,574,279,1143.686266083998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143.6773594170008,1143.686266083998,1144.6763087919971,1144.6763087919971,1144.6763087919971,1144.7502995839968,1144.7502995839968,1144.7502995839968,1145.2422835420002,z,1.5518536250019679,None,1145.2424041249978,1145.2424571250012,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-4,-15.0,,575,575,0,,,,,100,0,,,,,c-4,negs,1.0,z,1.7052268749976065,None,None,,,,,,,,,,,0,575,575,366,1145.2530661249984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.244446042001,1145.2530661249984,1146.2433613339963,1146.2433613339963,1146.2433613339963,1146.3172215419982,1146.3172215419982,1146.3172215419982,1146.969731709003,z,1.7052268749976065,None,1146.9698870419961,1146.9699434590002,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
2,0.0,,576,576,0,,,,,0,100,,,,,c+2,noss,1.25,period,1.931816207994416,None,None,,,,,,,,,,,0,576,576,667,1146.9820828750017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.97277475,1146.9820828750017,1148.2167327089992,1148.2167327089992,1148.2167327089992,1148.2896927089969,1148.2896927089969,1148.2896927089969,1148.9198871249973,period,1.931816207994416,None,1148.9200433750011,1148.920098542003,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
8,15.0,,577,577,0,,,,,100,0,,,,,c+8,poss,1.0,period,1.5352337079966674,None,None,,,,,,,,,,,0,577,577,237,1148.931557584001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.9223826669986,1148.931557584001,1149.916902375,1149.916902375,1149.916902375,1149.9901504169975,1149.9901504169975,1149.9901504169975,1150.4697072089984,period,1.5352337079966674,None,1150.4698188339971,1150.4698625419987,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-6,-15.0,,578,578,0,,,,,100,0,,,,,c-6,negs,0.75,period,1.381890625001688,None,None,,,,,,,,,,,0,578,578,315,1150.4805139169985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.471834834003,1150.4805139169985,1151.2168730839985,1151.2168730839985,1151.2168730839985,1151.300859750001,1151.300859750001,1151.300859750001,1151.870163833999,period,1.381890625001688,None,1151.8703084590015,1151.8703674589997,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
2,-15.0,,579,579,0,,,,,100,0,,,,,c+2,negs,1.0,period,1.4811395830038236,None,None,,,,,,,,,,,0,579,579,492,1151.8814824169967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.8726979589992,1151.8814824169967,1152.8673523749967,1152.8673523749967,1152.8673523749967,1152.9391077499968,1152.9391077499968,1152.9391077499968,1153.3697502919968,period,1.4811395830038236,None,1153.369901500002,1153.369957959003,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
0,15.0,,580,580,0,,,,,100,0,,,,,c+0,poss,1.0,period,1.4869162079994567,None,None,,,,,,,,,,,0,580,580,72,1153.3811102920008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.372478874997,1153.3811102920008,1154.3669675420024,1154.3669675420024,1154.3669675420024,1154.439479624998,1154.439479624998,1154.439479624998,1154.8708449589976,period,1.4869162079994567,None,1154.870994208999,1154.8710513749975,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
2,-15.0,,581,581,0,,,,,100,0,,,,,c+2,negs,0.5,period,1.0826402910024626,None,None,,,,,,,,,,,0,581,581,472,1154.8823277089978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.8733497499998,1154.8823277089978,1155.3670922090023,1155.3670922090023,1155.3670922090023,1155.4403409590013,1155.4403409590013,1155.4403409590013,1155.9700480000029,period,1.0826402910024626,None,1155.9701565419964,1155.9701995840005,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
2,-15.0,,582,582,0,,,,,100,0,,,,,c+2,negs,0.75,period,1.3376537500007544,None,None,,,,,,,,,,,0,582,582,483,1155.9809098749975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.972212624998,1155.9809098749975,1156.7169696670026,1156.7169696670026,1156.7169696670026,1156.7893468339971,1156.7893468339971,1156.7893468339971,1157.3304041250012,period,1.3376537500007544,None,1157.3305110000001,1157.3305533340026,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-8,-15.0,,583,583,0,,,,,100,0,,,,,c-8,negs,1.25,z,2.0739910839984077,None,None,,,,,,,,,,,0,583,583,287,1157.3370722499967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.3326575419997,1157.3370722499967,1158.5763523339992,1158.5763523339992,1158.5763523339992,1158.6507563339983,1158.6507563339983,1158.6507563339983,1159.419617749998,z,2.0739910839984077,None,1159.419745041996,1159.4197991670007,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
4,15.0,,584,584,0,,,,,100,0,,,,,c+4,poss,1.25,period,2.0819744170003105,None,None,,,,,,,,,,,0,584,584,160,1159.4309042500026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.4222341249988,1159.4309042500026,1160.6670855420016,1160.6670855420016,1160.6670855420016,1160.7395101669972,1160.7395101669972,1160.7395101669972,1161.5202132920022,period,2.0819744170003105,None,1161.5203413749987,1161.5203949170027,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
2,-15.0,,585,585,0,,,,,100,0,,,,,c+2,negs,0.5,period,1.0438398749975022,None,None,,,,,,,,,,,0,585,585,469,1161.531112124998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.5224430419985,1161.531112124998,1162.0173294999986,1162.0173294999986,1162.0173294999986,1162.0891478749982,1162.0891478749982,1162.0891478749982,1162.585032916999,period,1.0438398749975022,None,1162.5850747090008,1162.585089166998,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-2,15.0,,586,586,0,,,,,100,0,,,,,c-2,poss,0.75,z,1.308935916997143,None,None,,,,,,,,,,,0,586,586,15,1162.5924218750006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.5859266670013,1162.5924218750006,1163.3268541669968,1163.3268541669968,1163.3268541669968,1163.4010377090017,1163.4010377090017,1163.4010377090017,1163.904073167003,z,1.308935916997143,None,1163.904239167001,1163.9042947920025,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-4,0.0,,587,587,0,,,,,0,100,,,,,c-4,noss,1.25,z,1.8229278750004596,None,None,,,,,,,,,,,0,587,587,540,1163.9160948749995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.9069830419976,1163.9160948749995,1165.1506016670028,1165.1506016670028,1165.1506016670028,1165.2232668750003,1165.2232668750003,1165.2232668750003,1165.742120709001,z,1.8229278750004596,None,1165.742246834001,1165.742304917003,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-8,-15.0,,588,588,0,,,,,100,0,,,,,c-8,negs,0.5,z,1.0812678750007763,None,None,,,,,,,,,,,0,588,588,252,1165.753323584002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.7442708340022,1165.753323584002,1166.2436930420008,1166.2436930420008,1166.2436930420008,1166.3179173340031,1166.3179173340031,1166.3179173340031,1166.8376837089963,z,1.0812678750007763,None,1166.8378378749985,1166.8378946669982,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-8,-15.0,,589,589,0,,,,,100,0,,,,,c-8,negs,1.25,z,1.7988812499970663,None,None,,,,,,,,,,,0,589,589,286,1166.8488552499985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.8401014999981,1166.8488552499985,1168.0834793339964,1168.0834793339964,1168.0834793339964,1168.1561483749974,1168.1561483749974,1168.1561483749974,1168.6536910840005,z,1.7988812499970663,None,1168.653835291996,1168.6538961670012,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-2,-15.0,,590,590,0,,,,,100,0,,,,,c-2,negs,0.5,period,1.1202401659975294,None,None,,,,,,,,,,,0,590,590,382,1168.665319959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.6562019170015,1168.665319959,1169.1505857919983,1169.1505857919983,1169.1505857919983,1169.2227922500024,1169.2227922500024,1169.2227922500024,1169.7974451249975,period,1.1202401659975294,None,1169.7975480840032,1169.7975900840029,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
6,15.0,,591,591,0,,,,,100,0,,,,,c+6,poss,1.0,period,1.5656234999987646,None,None,,,,,,,,,,,0,591,591,193,1169.8041496669975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.7996283339962,1169.8041496669975,1170.7938440419966,1170.7938440419966,1170.7938440419966,1170.8680991250003,1170.8680991250003,1170.8680991250003,1171.376111958998,period,1.5656234999987646,None,1171.376236416996,1171.3762910840014,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-2,0.0,,592,592,0,,,,,0,100,,,,,c-2,noss,1.0,z,1.9903805830035708,None,None,,,,,,,,,,,0,592,592,573,1171.387207959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.3784187089987,1171.387207959,1172.3765145840007,1172.3765145840007,1172.3765145840007,1172.451540791997,1172.451540791997,1172.451540791997,1173.387028584002,z,1.9903805830035708,None,1173.3871931250033,1173.3872459170016,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
4,15.0,,593,593,0,,,,,100,0,,,,,c+4,poss,0.5,period,1.066489292003098,None,None,,,,,,,,,,,0,593,593,126,1173.3994230419994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.3904034590014,1173.3994230419994,1173.8834305420023,1173.8834305420023,1173.8834305420023,1173.9561761669975,1173.9561761669975,1173.9561761669975,1174.4707424590015,period,1.066489292003098,None,1174.4708682499986,1174.4709218749995,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
2,0.0,,594,594,0,,,,,0,100,,,,,c+2,noss,0.75,period,2.32542100000137,None,None,,,,,,,,,,,0,594,594,646,1174.4815639590015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.4730375419967,1174.4815639590015,1175.2169187089967,1175.2169187089967,1175.2169187089967,1175.2900348749972,1175.2900348749972,1175.2900348749972,1176.8100256249963,period,2.32542100000137,None,1176.8101396670027,1176.810183458998,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
6,15.0,,595,595,0,,,,,100,0,,,,,c+6,poss,1.25,period,1.8339055000033113,None,None,,,,,,,,,,,0,595,595,200,1176.8206999169997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.8121890839975,1176.8206999169997,1178.060025042003,1178.060025042003,1178.060025042003,1178.1349695419995,1178.1349695419995,1178.1349695419995,1178.6601567089965,period,1.8339055000033113,None,1178.6602835840022,1178.6603402089968,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
0,-15.0,,596,596,0,,,,,100,0,,,,,c+0,negs,1.0,period,1.5569364160037367,None,None,,,,,,,,,,,0,596,596,448,1178.670928792002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.662615084002,1178.670928792002,1179.660573125002,1179.660573125002,1179.660573125002,1179.7348343749982,1179.7348343749982,1179.7348343749982,1180.2369886669985,period,1.5569364160037367,None,1180.2370897500005,1180.237130292,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
2,0.0,,597,597,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.4307410000037635,None,None,,,,,,,,,,,0,597,597,661,1180.2476292919964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.2390794169987,1180.2476292919964,1181.2345295839987,1181.2345295839987,1181.2345295839987,1181.307972333998,1181.307972333998,1181.307972333998,1181.6874741249994,period,1.4307410000037635,None,1181.6876166669972,1181.6876761669992,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
