center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,surr_opacity,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-4,0.0,,335,335,0,,,,,,,,,,c-4,noss,0,0.75,z,1.4175650419929298,None,None,,,,,,,,,,,0,335,335,446,1831.219788500006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831.2109282080055,1831.219788500006,1831.9596274170035,1831.9596274170035,1832.0342225420027,1832.0342225420027,1832.6430780829978,z,1.4175650419929298,None,1832.6431802919979,1832.6432216250105,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-1,0.0,,336,336,0,,,,,,,,,,c-1,noss,0,0.5,period,1.2236597500013886,None,None,,,,,,,,,,,0,336,336,511,1832.6535359580012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832.6452135419968,1832.6535359580012,1833.1428937500023,1833.1428937500023,1833.217655875007,1833.217655875007,1833.8862597499974,period,1.2236597500013886,None,1833.8863633750007,1833.8864020420006,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
4,15.0,,337,337,0,,,,,,,,,,c+4,poss,100,0.5,period,1.0487797499954468,None,None,,,,,,,,,,,0,337,337,109,1833.8969921670068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833.8883725830092,1833.8969921670068,1834.3837569169991,1834.3837569169991,1834.4559482500044,1834.4559482500044,1834.9534868330084,period,1.0487797499954468,None,1834.9536459579977,1834.9536938750098,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,-15.0,,338,338,0,,,,,,,,,,c-4,negs,100,0.75,z,2.0208774159982568,None,None,,,,,,,,,,,0,338,338,299,1834.9656679170002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834.9567126670008,1834.9656679170002,1835.7004570830031,1835.7004570830031,1835.7740574580093,1835.7740574580093,1836.991617125008,z,2.0208774159982568,None,1836.9917183330108,1836.9917576669977,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,15.0,,339,339,0,,,,,,,,,,c+2,poss,100,1.25,period,2.0562895420007408,None,None,,,,,,,,,,,0,339,339,107,1837.00310729201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.9937059170043,1837.00310729201,1838.2429285000107,1838.2429285000107,1838.3179658750014,1838.3179658750014,1839.0699243330018,period,2.0562895420007408,None,1839.0700486670103,1839.0700964580028,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
0,-15.0,,340,340,0,,,,,,,,,,c+0,negs,100,0.5,period,1.1103368750045775,None,None,,,,,,,,,,,0,340,340,367,1839.0808563330065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839.0722557499976,1839.0808563330065,1839.5673460830003,1839.5673460830003,1839.6395199170074,1839.6395199170074,1840.1936893750099,period,1.1103368750045775,None,1840.193817958003,1840.1938844170072,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,-15.0,,341,341,0,,,,,,,,,,c+2,negs,100,0.75,period,1.2067965829919558,None,None,,,,,,,,,,,0,341,341,407,1840.2043570829992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840.1961449170049,1840.2043570829992,1840.9438352080033,1840.9438352080033,1841.0178722499986,1841.0178722499986,1841.420423375006,period,1.2067965829919558,None,1841.4206724170072,1841.4207846250065,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,15.0,,342,342,0,,,,,,,,,,c-2,poss,100,0.75,z,1.4089911249902798,None,None,,,,,,,,,,,0,342,342,15,1841.4327879170014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.423436625002,1841.4327879170014,1842.1672876670054,1842.1672876670054,1842.239396457997,1842.239396457997,1842.8536992500012,z,1.4089911249902798,None,1842.853952125006,1842.8540612500074,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
8,15.0,,343,343,0,,,,,,,,,,c+8,poss,100,1.25,period,1.756934334000107,None,None,,,,,,,,,,,0,343,343,208,1842.8655537500017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.8565806670085,1842.8655537500017,1844.1007194999984,1844.1007194999984,1844.1727041249978,1844.1727041249978,1844.6264304170036,period,1.756934334000107,None,1844.626553916998,1844.6266063329967,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
4,15.0,,344,344,0,,,,,,,,,,c+4,poss,100,0.75,period,1.3367094160057604,None,None,,,,,,,,,,,0,344,344,119,1844.6371831669967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.6287949170073,1844.6371831669967,1845.376142417008,1845.376142417008,1845.451354542005,1845.451354542005,1845.9867948330066,period,1.3367094160057604,None,1845.986922541997,1845.9869729580096,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-6,-15.0,,345,345,0,,,,,,,,,,c-6,negs,100,1.25,z,1.7891932919883402,None,None,,,,,,,,,,,0,345,345,286,1845.9981883750006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.9894532920007,1845.9981883750006,1847.234170583004,1847.234170583004,1847.3060850420006,1847.3060850420006,1847.7921095830097,z,1.7891932919883402,None,1847.792214125002,1847.7922640830075,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
4,0.0,,346,346,0,,,,,,,,,,c+4,noss,0,0.5,period,1.0439130000013392,None,None,,,,,,,,,,,0,346,346,618,1847.8033722499968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847.794225375008,1847.8033722499968,1848.2839303329965,1848.2839303329965,1848.3569519169978,1848.3569519169978,1848.8538589170057,period,1.0439130000013392,None,1848.8539781250001,1848.8540177920077,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-8,-15.0,,347,347,0,,,,,,,,,,c-8,negs,100,0.5,z,1.366067833994748,None,None,,,,,,,,,,,0,347,347,218,1848.8648295830062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848.85592300001,1848.8648295830062,1849.3507993329986,1849.3507993329986,1849.4234780420084,1849.4234780420084,1850.2368693750032,z,1.366067833994748,None,1850.2369757920096,1850.237028625008,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-1,0.0,,348,348,0,,,,,,,,,,c-1,noss,0,0.5,period,0.89107637500274,None,None,,,,,,,,,,,0,348,348,505,1850.2475260830106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.2389905419986,1850.2475260830106,1850.7342705830088,1850.7342705830088,1850.8059035000042,1850.8059035000042,1851.1433166250063,period,0.89107637500274,None,1851.143420458,1851.143459458006,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,-15.0,,349,349,0,,,,,,,,,,c-4,negs,100,1.0,z,1.8994332079892047,None,None,,,,,,,,,,,0,349,349,308,1851.1540387920104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851.145385708005,1851.1540387920104,1852.1432167919993,1852.1432167919993,1852.2182447079977,1852.2182447079977,1853.0585512079997,z,1.8994332079892047,None,1853.0586507920088,1853.0587010419986,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-6,-15.0,,350,350,0,,,,,,,,,,c-6,negs,100,1.0,z,1.5655854579963489,None,None,,,,,,,,,,,0,350,350,274,1853.0696477080055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.0606201250048,1853.0696477080055,1854.0511907080072,1854.0511907080072,1854.1235061250045,1854.1235061250045,1854.6381892920035,z,1.5655854579963489,None,1854.6383254999964,1854.6383806670055,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
0,15.0,,351,351,0,,,,,,,,,,c+0,poss,100,1.25,z,1.7972276670043357,None,None,,,,,,,,,,,0,351,351,65,1854.6495954580023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854.6406321250106,1854.6495954580023,1855.8844249579997,1855.8844249579997,1855.956754333005,1855.956754333005,1856.454170875004,z,1.7972276670043357,None,1856.4543321250094,1856.4543822920095,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
4,15.0,,352,352,0,,,,,,,,,,c+4,poss,100,0.5,period,1.125176041998202,None,None,,,,,,,,,,,0,352,352,114,1856.466403917002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856.4574146250088,1856.466403917002,1856.9512052500068,1856.9512052500068,1857.0239666670095,1857.0239666670095,1857.594159500004,period,1.125176041998202,None,1857.5942888749996,1857.5943409169995,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,15.0,,353,353,0,,,,,,,,,,c+2,poss,100,1.25,period,1.918608709005639,None,None,,,,,,,,,,,0,353,353,104,1857.6045641670062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1857.596604749997,1857.6045641670062,1858.843059292005,1858.843059292005,1858.9185376250098,1858.9185376250098,1859.527124166998,period,1.918608709005639,None,1859.5272468750045,1859.527302417002,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
4,0.0,,354,354,0,,,,,,,,,,c+4,noss,0,0.5,period,1.497634500003187,None,None,,,,,,,,,,,0,354,354,614,1859.5377271670004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859.5295026250096,1859.5377271670004,1860.0280237499974,1860.0280237499974,1860.101813125002,1860.101813125002,1861.0387541250093,period,1.497634500003187,None,1861.0389014999964,1861.038956083008,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
4,15.0,,355,355,0,,,,,,,,,,c+4,poss,100,1.25,period,1.7867808750015683,None,None,,,,,,,,,,,0,355,355,142,1861.0505194169964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861.0415562499984,1861.0505194169964,1862.2849145000073,1862.2849145000073,1862.3567847920058,1862.3567847920058,1862.8419429170026,period,1.7867808750015683,None,1862.8420457080065,1862.8420979170041,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,-15.0,,356,356,0,,,,,,,,,,c+2,negs,100,0.5,period,1.2940728749963455,None,None,,,,,,,,,,,0,356,356,401,1862.8681788749964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862.8440178750025,1862.8681788749964,1863.3347970830073,1863.3347970830073,1863.4070679580036,1863.4070679580036,1864.1708310000104,period,1.2940728749963455,None,1864.1709895000095,1864.1710383330064,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
1,0.0,,357,357,0,,,,,,,,,,c+1,noss,0,0.5,period,1.037165832996834,None,None,,,,,,,,,,,0,357,357,543,1864.1831162919989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.1741732500086,1864.1831162919989,1864.6680912500015,1864.6680912500015,1864.740495917009,1864.740495917009,1865.2265158750088,period,1.037165832996834,None,1865.2266446669964,1865.2266949170007,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-1,0.0,,358,358,0,,,,,,,,,,c-1,noss,0,0.75,z,1.2486928750004154,None,None,,,,,,,,,,,0,358,358,521,1865.2376889169973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1865.228809542008,1865.2376889169973,1865.977277708007,1865.977277708007,1866.0518615830078,1866.0518615830078,1866.4925812500005,z,1.2486928750004154,None,1866.4926824170107,1866.492721625007,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-8,-15.0,,359,359,0,,,,,,,,,,c-8,negs,100,0.75,period,1.1897730000055162,None,None,,,,,,,,,,,0,359,359,229,1866.5041507080023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.4946627080062,1866.5041507080023,1867.243808416999,1867.243808416999,1867.3185853750037,1867.3185853750037,1867.7041858750017,period,1.1897730000055162,None,1867.7043439580011,1867.7043925420003,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,15.0,,360,360,0,,,,,,,,,,c+2,poss,100,0.5,period,1.3192365419963608,None,None,,,,,,,,,,,0,360,360,75,1867.7160917919973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.707059708002,1867.7160917919973,1868.2015085830062,1868.2015085830062,1868.2739739170065,1868.2739739170065,1869.0378167080053,period,1.3192365419963608,None,1869.0379465830047,1869.0379962919978,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,-15.0,,361,361,0,,,,,,,,,,c+2,negs,100,1.25,period,1.8048030420031864,None,None,,,,,,,,,,,0,361,361,430,1869.0492372080043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.0404791670007,1869.0492372080043,1870.2848899170058,1870.2848899170058,1870.3569899580034,1870.3569899580034,1870.8612507080106,period,1.8048030420031864,None,1870.861388083009,1870.86143983301,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
1,0.0,,362,362,0,,,,,,,,,,c+1,noss,0,0.75,period,1.1715946670010453,None,None,,,,,,,,,,,0,362,362,557,1870.8719237920013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.8636784170085,1870.8719237920013,1871.6115054999973,1871.6115054999973,1871.68566620801,1871.68566620801,1872.0544081249973,period,1.1715946670010453,None,1872.0545402080024,1872.0545921669982,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
4,15.0,,363,363,0,,,,,,,,,,c+4,poss,100,0.75,period,1.1378768750000745,None,None,,,,,,,,,,,0,363,363,118,1872.0659027920046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872.0570938750025,1872.0659027920046,1872.8016436250036,1872.8016436250036,1872.8748807920056,1872.8748807920056,1873.2095356670034,period,1.1378768750000745,None,1873.2096572500013,1873.209709917006,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,0.0,,364,364,0,,,,,,,,,,c+2,noss,0,1.25,period,1.6737907499918947,None,None,,,,,,,,,,,0,364,364,604,1873.2207981250103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873.2118134580087,1873.2207981250103,1874.4610738750052,1874.4610738750052,1874.5357213750103,1874.5357213750103,1874.9044232919987,period,1.6737907499918947,None,1874.9045872499992,1874.904642708003,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,-15.0,,365,365,0,,,,,,,,,,c+2,negs,100,1.25,period,1.6946962079964578,None,None,,,,,,,,,,,0,365,365,429,1874.915924208006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.907182791998,1874.915924208006,1876.1518032080057,1876.1518032080057,1876.2241086669965,1876.2241086669965,1876.6212279580068,period,1.6946962079964578,None,1876.6213540419994,1876.6214030420088,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,0.0,,366,366,0,,,,,,,,,,c-4,noss,0,1.0,period,1.4873300829931395,None,None,,,,,,,,,,,0,366,366,455,1876.632449333003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.6238580830104,1876.632449333003,1877.6186177920026,1877.6186177920026,1877.6909487500088,1877.6909487500088,1878.1229956669995,period,1.4873300829931395,None,1878.1231429580075,1878.123192166997,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
0,15.0,,367,367,0,,,,,,,,,,c+0,poss,100,1.25,z,1.8796969170070952,None,None,,,,,,,,,,,0,367,367,63,1878.1342836670083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.1253258750075,1878.1342836670083,1879.3686385420006,1879.3686385420006,1879.4417997080018,1879.4417997080018,1880.021241333001,z,1.8796969170070952,None,1880.0213495830103,1880.0213899170049,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
1,0.0,,368,368,0,,,,,,,,,,c+1,noss,0,1.25,z,1.7470644589920994,None,None,,,,,,,,,,,0,368,368,567,1880.032029000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880.0233605420071,1880.032029000009,1881.2687095830042,1881.2687095830042,1881.3425935830019,1881.3425935830019,1881.7884931669978,z,1.7470644589920994,None,1881.7886572080024,1881.7887077500054,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-6,-15.0,,369,369,0,,,,,,,,,,c-6,negs,100,0.75,z,1.3522952080093091,None,None,,,,,,,,,,,0,369,369,261,1881.800332083003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881.7916272919974,1881.800332083003,1882.5353865420038,1882.5353865420038,1882.6071885420097,1882.6071885420097,1883.1551810000092,z,1.3522952080093091,None,1883.155461041999,1883.155554375,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,0.0,,370,370,0,,,,,,,,,,c+2,noss,0,1.25,period,1.8389377919957042,None,None,,,,,,,,,,,0,370,370,608,1883.166982958006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1883.1580082500004,1883.166982958006,1884.4021565830044,1884.4021565830044,1884.474364624999,1884.474364624999,1885.0098639170028,period,1.8389377919957042,None,1885.0099876669992,1885.0100359580101,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
1,0.0,,371,371,0,,,,,,,,,,c+1,noss,0,1.25,period,1.9892686249950202,None,None,,,,,,,,,,,0,371,371,572,1885.0210155420064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.0119747080025,1885.0210155420064,1886.2617479580076,1886.2617479580076,1886.3361372500076,1886.3361372500076,1887.0215761250001,period,1.9892686249950202,None,1887.021709875,1887.0217598750023,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-8,-15.0,,372,372,0,,,,,,,,,,c-8,negs,100,0.5,z,1.0775637910119258,None,None,,,,,,,,,,,0,372,372,220,1887.0325311670022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887.0237503750104,1887.0325311670022,1887.5188556250068,1887.5188556250068,1887.5922015830001,1887.5922015830001,1888.1223879169993,z,1.0775637910119258,None,1888.1225038330012,1888.1225440830021,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
0,-15.0,,373,373,0,,,,,,,,,,c+0,negs,100,1.25,period,1.9345859580062097,None,None,,,,,,,,,,,0,373,373,389,1888.1361890830012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888.1245063329989,1888.1361890830012,1889.3688781250094,1889.3688781250094,1889.4420910000044,1889.4420910000044,1890.076633625009,period,1.9345859580062097,None,1890.0767585830035,1890.0768099580018,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,15.0,,374,374,0,,,,,,,,,,c-2,poss,100,1.25,z,1.8329752499994356,None,None,,,,,,,,,,,0,374,374,29,1890.087855292004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890.0787669580022,1890.087855292004,1891.3286418750067,1891.3286418750067,1891.4031861670082,1891.4031861670082,1891.9278159170062,z,1.8329752499994356,None,1891.9279182080063,1891.9279570829967,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
