center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,text_7.stopped,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,text_12.started,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_3.started,trial.stopped,trials.response,surround_angle,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,424.7369602919789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,18,102,down,0.5,0.5,0.5,424.72609470796306,424.7369602919789,425.22026912495494,425.22026912495494,425.2905904579675,425.2905904579675,425.30372845800593,425.9546585419448,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,425.9607450419571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,18,103,up,0.5,-0.5,-0.5,425.95532833295874,425.9607450419571,426.4454482080182,426.4454482080182,426.5206661670236,426.5206661670236,426.52677262492944,427.6387224169448,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,427.64675175002776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,18,104,down,0.5,-3.5,-3.5,427.63982558296993,427.64675175002776,428.1300757919671,428.1300757919671,428.20421366696246,428.20421366696246,428.21008049999364,428.84503816696815,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,428.85389545792714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,18,105,up,0.5,0.0,0.0,428.8467229580274,428.85389545792714,429.34524545795284,429.34524545795284,429.42038033297285,429.42038033297285,429.42038033297285,430.1785012499895,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,430.1869123750366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,18,106,down,0.5,-3.5,-3.5,430.1797880829545,430.1869123750366,430.678929332993,430.678929332993,430.7542917079991,430.7542917079991,430.7542917079991,431.4213502500206,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,431.4258879580302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,18,107,down,0.5,0.0,0.0,431.4218337920029,431.4258879580302,431.91938445798587,431.91938445798587,431.9901071250206,431.9901071250206,431.9901071250206,434.2116151249502,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,434.2202179169981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,19,108,down,0.5,-0.5,-0.5,434.21277099999133,434.2202179169981,434.7118430000264,434.7118430000264,434.7871613749303,434.7871613749303,434.7871613749303,435.38026270794217,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,435.3857592080021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,19,109,down,0.5,-0.5,-0.5,435.381292541977,435.3857592080021,435.8793995829765,435.8793995829765,435.9537098329747,435.9537098329747,435.9601906669559,436.56082708295435,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,436.569386041956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,19,110,down,0.5,0.0,0.0,436.5618499169359,436.569386041956,437.0622576669557,437.0622576669557,437.1437193750171,437.1437193750171,437.1378917079419,437.60539124999195,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,437.6129699170124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,19,111,up,0.5,-3.0,-3.0,437.60637866694015,437.6129699170124,438.10301808302756,438.10301808302756,438.1767430419568,438.1767430419568,438.1767430419568,438.8778283329448,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,438.88600233301986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,19,112,down,0.5,-4.0,-4.0,438.8789330419386,438.88600233301986,439.37879537499975,439.37879537499975,439.4536829169374,439.4536829169374,439.4536829169374,439.97158066695556,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,439.97954041697085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,19,113,up,0.5,0.0,0.0,439.97257683298085,439.97954041697085,440.4705331249861,440.4705331249861,440.5437658749288,440.5437658749288,440.5437658749288,441.0392452919623,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,441.04748824995477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,20,114,up,0.5,-2.5,-2.5,441.0405957920011,441.04748824995477,441.53695662494283,441.53695662494283,441.6103034999687,441.6103034999687,441.6103034999687,442.256079667015,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,442.264977374929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,20,115,up,0.5,0.5,0.5,442.25776666693855,442.264977374929,442.7537372499937,442.7537372499937,442.82470354193356,442.82470354193356,442.82470354193356,444.62752300000284,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,444.6360179169569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,20,116,down,0.5,-1.0,-1.0,444.62859074992593,444.6360179169569,445.1291500829393,445.1291500829393,445.2042332920246,445.2042332920246,445.2042332920246,445.68961095798295,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,445.69827229203656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,20,117,down,0.5,-0.5,-0.5,445.6912154169986,445.69827229203656,446.1866458329605,446.1866458329605,446.2603421669919,446.2603421669919,446.2603421669919,446.8780518749263,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,446.88612712500617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,20,118,up,0.5,-3.5,-3.5,446.87912979198154,446.88612712500617,447.3801334579475,447.3801334579475,447.4539002919337,447.4539002919337,447.4539002919337,447.9762524579419,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,447.98589241702575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,20,119,up,0.5,0.0,0.0,447.97730820800643,447.98589241702575,448.46945987502113,448.46945987502113,448.54289629193954,448.54289629193954,448.55369066703133,449.0108890000265,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,449.0194325830089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,21,120,up,0.5,-3.0,-3.0,449.0123589999275,449.0194325830089,449.5026807920076,449.5026807920076,449.57543850003276,449.57543850003276,449.5871407079976,450.0216403329978,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,450.0297051250236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,21,121,down,0.5,-3.0,-3.0,450.0226624170318,450.0297051250236,450.51998870796524,450.51998870796524,450.5937622919446,450.5937622919446,450.5937622919446,451.0726075420389,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,451.08089720795397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,21,122,up,0.5,-0.5,-0.5,451.0737838749774,451.08089720795397,451.56961975002196,451.56961975002196,451.6434809999773,451.6434809999773,451.6434809999773,452.1895552079659,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,452.19788166694343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,21,123,up,0.5,0.0,0.0,452.1909124579979,452.19788166694343,452.68696345796343,452.68696345796343,452.7598692920292,452.7598692920292,452.7598692920292,453.21141708293,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,453.2198823329527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,21,124,down,0.5,0.0,0.0,453.21252066700254,453.2198823329527,453.7125230829697,453.7125230829697,453.78719341696706,453.78719341696706,453.78719341696706,454.22213570796885,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,454.22974845801946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,21,125,up,0.5,0.5,0.5,454.2231801250018,454.22974845801946,454.72039416700136,454.72039416700136,454.7932677499484,454.7932677499484,454.7932677499484,455.2893976250198,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,455.297880625003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,22,126,down,0.5,-3.5,-3.5,455.2908587079728,455.297880625003,455.7861607919913,455.7861607919913,455.860206207959,455.860206207959,455.860206207959,456.4397128330311,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,456.44882491696626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,22,127,down,0.5,-3.5,-3.5,456.441677832976,456.44882491696626,456.93699804192875,456.93699804192875,457.01014179200865,457.01014179200865,457.01014179200865,457.57276808295865,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,457.58143649995327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,22,128,up,0.5,0.5,0.5,457.5742371249944,457.58143649995327,458.07082675001584,458.07082675001584,458.14435099996626,458.14435099996626,458.14435099996626,458.57251512503717,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,458.57952245802153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,22,129,down,0.5,-0.5,-0.5,458.5742156249471,458.57952245802153,459.0700050420128,459.0700050420128,459.1432270000223,459.1432270000223,459.1432270000223,459.7609410829609,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,459.76938824995887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,22,130,down,0.5,0.0,0.0,459.76201945799403,459.76938824995887,460.26206929201726,460.26206929201726,460.3375470000319,460.3375470000319,460.3375470000319,460.83112616697326,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,460.83667762496043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,22,131,down,0.5,-1.0,-1.0,460.8322387919761,460.83667762496043,461.32847774995025,461.32847774995025,461.4037793750176,461.4037793750176,461.4103721670108,461.81442308297846,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,461.81998758297414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,23,132,up,0.5,-3.0,-3.0,461.81544920802116,461.81998758297414,462.3095672079362,462.3095672079362,462.38762912503444,462.38762912503444,462.39452320802957,462.9712758749956,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,462.9818184999749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,23,133,up,0.5,0.0,0.0,462.9727106250357,462.9818184999749,463.47017962497193,463.47017962497193,463.5436226669699,463.5436226669699,463.5436226669699,464.03304875001777,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,464.040046082926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,23,134,up,0.5,-3.0,-3.0,464.0337206249824,464.040046082926,464.5284619999584,464.5284619999584,464.6044474169612,464.6044474169612,464.61027387494687,465.13188241701573,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,465.1402783750091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,23,135,up,0.5,0.5,0.5,465.1331905419938,465.1402783750091,465.6288804579526,465.6288804579526,465.70358437497634,465.70358437497634,465.7092356670182,468.82554975000676,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,468.83650883298833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,23,136,up,0.5,1.0,1.0,468.826703208033,468.83650883298833,469.32574579201173,469.32574579201173,469.40291512501426,469.40291512501426,469.40291512501426,470.8221253330121,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,470.8318453329848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,23,137,up,0.5,-0.5,-0.5,470.82311504194513,470.8318453329848,471.31922120798845,471.31922120798845,471.39291133300867,471.39291133300867,471.39291133300867,471.79490479198284,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,471.8035000000382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,24,138,down,0.5,-3.5,-3.5,471.79613799997605,471.8035000000382,472.29509825003333,472.29509825003333,472.37033933296334,472.37033933296334,472.37033933296334,473.12302879197523,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,473.13164983293973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,24,139,down,0.5,-3.5,-3.5,473.1247131669661,473.13164983293973,473.61939829203766,473.61939829203766,473.6923994580284,473.6923994580284,473.6923994580284,474.1049483329989,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,474.11193379200995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,24,140,up,0.5,0.0,0.0,474.1058321669698,474.11193379200995,474.6027502500219,474.6027502500219,474.67515312496107,474.67515312496107,474.67515312496107,475.1396310830023,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,475.14806233299896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,24,141,up,0.5,1.5,1.5,475.1408243329497,475.14806233299896,475.6370155829936,475.6370155829936,475.71037462493405,475.71037462493405,475.71037462493405,476.2566192499362,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,476.2655609579524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,24,142,down,0.5,-0.5,-0.5,476.258409083006,476.2655609579524,476.75260329199955,476.75260329199955,476.82703133299947,476.82703133299947,476.82703133299947,477.5617480829824,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
