center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,text_12.started,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,text_3.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,436.8644992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,19,111,down,0.5,1,1,30,436.8575327,436.8644992,437.3525704,437.3525704,437.4261462,437.4261462,437.4261462,438.114529,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,438.1201618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,19,112,up,0.5,0,0,,438.115573,438.1201618,438.6089096,438.6089096,438.6926334,438.686952,438.686952,440.0449238,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,440.0533707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,19,113,up,0.5,-2,-2,-30,440.0461039,440.0533707,440.5438505,440.5438505,440.6265029,440.6201486,440.6201486,442.6087283,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,442.6201602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,20,114,down,0.5,-0.5,-0.5,,442.609687,442.6201602,443.1039016,443.1039016,443.1871869,443.1749245,443.1749245,443.554571,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,443.5620963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,20,115,down,0.5,-2.5,-2.5,-30,443.5555423,443.5620963,444.0526468,444.0526468,444.1238125,444.1238125,444.1238125,444.7312284,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,444.7369097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,20,116,down,0.5,-0.5,-0.5,,444.7323469,444.7369097,445.2284886,445.2284886,445.3099227,445.3038748,445.3038748,446.4727701,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,446.4838881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,20,117,down,0.5,-2,-2,-30,446.4747806,446.4838881,446.9697209,446.9697209,447.0418977,447.0418977,447.0418977,448.7278165,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,448.7358152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,20,118,up,0.5,2.5,2.5,30,448.7288199,448.7358152,449.228909,449.228909,449.3035081,449.3035081,449.3035081,449.9783641,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,449.9866327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,20,119,down,0.5,0.5,0.5,30,449.9795472,449.9866327,450.4787502,450.4787502,450.5537721,450.5537721,450.5537721,451.0048233,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,451.0123943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,21,120,up,0.5,1,1,30,451.0058273,451.0123943,451.5035012,451.5035012,451.5761675,451.5761675,451.5761675,452.1115974,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,452.1199993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,21,121,down,0.5,2,2,30,452.1128903,452.1199993,452.6089201,452.6089201,452.6873868,452.6873868,452.6873868,453.7887277,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,453.796629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,21,122,up,0.5,0,0,,453.7897318,453.796629,454.2865447,454.2865447,454.3597184,454.3597184,454.3597184,455.0978181,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,455.1032528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,21,123,up,0.5,-1.5,-1.5,-30,455.0988106,455.1032528,455.5936153,455.5936153,455.6764767,455.6703782,455.6703782,456.2725842,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,456.28131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,21,124,up,0.5,-2,-2,-30,456.274234,456.28131,456.769101,456.769101,456.8419747,456.8419747,456.8419747,457.5113636,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,457.5192916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,21,125,up,0.5,0,0,,457.5124364,457.5192916,458.0089354,458.0089354,458.0894573,458.0856874,458.0856874,461.6587067,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,461.6689845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,22,126,down,0.5,-2.5,-2.5,-30,461.6603144,461.6689845,462.1525439,462.1525439,462.2372137,462.2253984,462.2253984,462.76101,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,462.7694293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,22,127,down,0.5,1.5,1.5,30,462.7621088,462.7694293,463.2617005,463.2617005,463.3369366,463.3369366,463.3369366,464.2974405,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,464.3029852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,22,128,up,0.5,1.5,1.5,30,464.2984785,464.3029852,464.7945653,464.7945653,464.8703222,464.8703222,464.8703222,465.3472792,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,465.3528898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,22,129,up,0.5,0.5,0.5,,465.3483286,465.3528898,465.8463496,465.8463496,465.9262588,465.9262588,465.9262588,466.6274717,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,466.6356371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,22,130,down,0.5,-2,-2,-30,466.6284548,466.6356371,467.1277201,467.1277201,467.2035169,467.2035169,467.2035169,467.7055472,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,467.7136704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,22,131,up,0.5,0.5,0.5,,467.7067636,467.7136704,468.2038932,468.2038932,468.2762316,468.2762316,468.2762316,470.0053311,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,470.0133138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,23,132,down,0.5,-2.5,-2.5,-30,470.0064285,470.0133138,470.5026187,470.5026187,470.5740625,470.5740625,470.5740625,471.3111346,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,471.3190677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,23,133,up,0.5,1,1,,471.3121533,471.3190677,471.8118665,471.8118665,471.8869951,471.8869951,471.8869951,472.3382886,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,472.3458788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,23,134,down,0.5,1,1,30,472.3392598,472.3458788,472.8359737,472.8359737,472.9094883,472.9094883,472.9094883,473.372356,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,473.3805005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,23,135,up,0.5,2,2,30,473.373671,473.3805005,473.8702543,473.8702543,473.9429063,473.9429063,473.9429063,474.8300891,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,474.8397709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,23,136,up,0.5,-2,-2,-30,474.8312093,474.8397709,475.3285911,475.3285911,475.4037928,475.4037928,475.4037928,477.0719912,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,477.0801158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,23,137,down,0.5,0,0,,477.073039,477.0801158,477.5699861,477.5699861,477.6424705,477.6424705,477.6424705,478.0722563,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,478.0799824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,24,138,down,0.5,0.5,0.5,,478.0733357,478.0799824,478.5703093,478.5703093,478.6410079,478.6410079,478.6410079,479.1641105,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,479.1695664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,24,139,up,0.5,-2,-2,-30,479.1650839,479.1695664,479.6595527,479.6595527,479.7428082,479.737094,479.737094,480.2614745,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,480.2693834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,24,140,up,0.5,0.5,0.5,,480.2624772,480.2693834,480.7621611,480.7621611,480.8367626,480.8367626,480.8367626,481.6086803,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,481.6194071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,24,141,up,0.5,2.5,2.5,30,481.6096445,481.6194071,482.1039603,482.1039603,482.1870937,482.175106,482.175106,482.8613814,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,482.8689354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,24,142,up,0.5,1.5,1.5,30,482.8622454,482.8689354,483.3617569,483.3617569,483.436727,483.436727,483.436727,484.621292,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,484.6259507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,24,143,up,0.5,-1.5,-1.5,-30,484.6222837,484.6259507,485.1115969,485.1115969,485.1931132,485.1871099,485.1871099,485.6715508,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,485.6791753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,25,144,up,0.5,2,2,30,485.6725466,485.6791753,486.1704043,486.1704043,486.2424543,486.2424543,486.2424543,486.8216242,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,486.8297537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,25,145,down,0.5,0,0,,486.8228202,486.8297537,487.3189632,487.3189632,487.3931655,487.3931655,487.3931655,488.4110234,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,488.4190251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,25,146,down,0.5,-2,-2,-30,488.4122941,488.4190251,488.902192,488.902192,488.9869935,488.9756608,488.9756608,489.4278091,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,489.4360132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,25,147,down,0.5,-2.5,-2.5,-30,489.4289322,489.4360132,489.9268955,489.9268955,490.003766,490.003766,490.003766,490.5195912,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,490.524484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,25,148,down,0.5,0,0,,490.5205206,490.524484,491.011016,491.011016,491.0928406,491.0870865,491.0870865,491.7606244,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,491.7689495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,25,149,down,0.5,2,2,30,491.7616308,491.7689495,492.2629915,492.2629915,492.3368846,492.3368846,492.3368846,492.7783151,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,736.9918902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,1,0,start,5,-15,-15,,736.98503,736.9918902,737.351695,737.351695,737.4365276,737.4250602,737.4250602,737.8278741,0,492.7785184,492.7861337,492.7861337,736.858693,space,244.0614645,None,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,737.8363426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,1,1,start,5,15,15,-30,737.8290105,737.8363426,738.3281849,738.3281849,738.4032788,738.4032788,738.4032788,738.8383923,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,738.8468475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,1,2,start,5,15,15,30,738.8398135,738.8468475,739.335462,739.335462,739.4093756,739.4093756,739.4093756,739.7437324,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,739.7520379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,1,3,start,5,-15,-15,30,739.744886,739.7520379,740.2448823,740.2448823,740.3198387,740.3198387,740.3198387,740.6587489,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,2,0,2,,,,,,,,,,,,,,,,,,2,0,2,0,740.6687587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,1,4,start,5,15,15,,740.6597684,740.6687587,741.1593019,741.1593019,741.2352774,741.2352774,741.2352774,741.6028096,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
