center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_3.started,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,623.7641162078362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,18,105,down,0.5,-0.5,-0.5,,623.7565511658322,623.7641162078362,624.2562237910461,624.2562237910461,624.3318224579562,624.3318224579562,624.3318224579562,625.2007798750419,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,625.208990749903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,18,106,down,0.5,-2.5,-2.5,-30,625.2020229999907,625.208990749903,625.6985383329447,625.6985383329447,625.7716910408344,625.7716910408344,625.7716910408344,626.3336518330034,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,626.3418142499868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,18,107,down,0.5,0.5,0.5,,626.3347472078167,626.3418142499868,626.8319629998878,626.8319629998878,626.9049305408262,626.9049305408262,626.9049305408262,627.3503263748717,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,627.3583279999439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,19,108,down,0.5,-3.0,-3.0,-30,627.3515918329358,627.3583279999439,627.8485337910242,627.8485337910242,627.9218228750397,627.9218228750397,627.9218228750397,628.3558311660308,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,628.3640968748368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,19,109,down,0.5,2.0,2.0,30,628.3568523749709,628.3640968748368,628.8560217500199,628.8560217500199,628.9318692500237,628.9318692500237,628.9318692500237,629.4508170830086,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,629.4595021249261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,19,110,up,0.5,3.5,3.5,30,629.4523187079467,629.4595021249261,629.9485601659399,629.9485601659399,630.0207366249524,630.0207366249524,630.0207366249524,630.5047174158972,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,630.514078249922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,19,111,down,0.5,-3.0,-3.0,-30,630.5058118749876,630.514078249922,630.9985077078454,630.9985077078454,631.0705583749805,631.0705583749805,631.0818287909497,631.5721714999527,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,631.5808004578575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,19,112,down,0.5,0.0,0.0,,631.5732084999327,631.5808004578575,632.064285040833,632.064285040833,632.1364226250444,632.1364226250444,632.1485714160372,632.7058506659232,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,632.7140672500245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,19,113,down,0.5,-1.0,-1.0,,632.7068756660447,632.7140672500245,633.2071765000001,633.2071765000001,633.2818001250271,633.2818001250271,633.2818001250271,633.8006897498854,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,633.8086258750409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,20,114,down,0.5,-0.5,-0.5,,633.8017572078388,633.8086258750409,634.2981817079708,634.2981817079708,634.3714674999937,634.3714674999937,634.3714674999937,634.8500119158998,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,634.8572653329466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,20,115,down,0.5,-3.5,-3.5,-30,634.850958915893,634.8572653329466,635.3484076249879,635.3484076249879,635.4210707908496,635.4210707908496,635.4210707908496,636.2002167080063,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,636.2077125408687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,20,116,up,0.5,2.5,2.5,30,636.2011724158656,636.2077125408687,636.6978124158923,636.6978124158923,636.7719125829171,636.7719125829171,636.7719125829171,637.587520333007,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,637.5978796659037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,20,117,down,0.5,-3.5,-3.5,-30,637.5886635000352,637.5978796659037,638.0815225830302,638.0815225830302,638.15294016595,638.15294016595,638.1651804158464,638.734086249955,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,638.7420337910298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,20,118,down,0.5,-1.5,-1.5,,638.735318165971,638.7420337910298,639.2318724999204,639.2318724999204,639.3045579579193,639.3045579579193,639.3045579579193,639.989652124932,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,639.9979242908303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,20,119,down,0.5,3.0,3.0,30,639.9907565829344,639.9979242908303,640.4905450409278,640.4905450409278,640.5653397080023,640.5653397080023,640.5653397080023,641.2210847910028,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,641.2307728750166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,21,120,down,0.5,-1.0,-1.0,,641.2216051658615,641.2307728750166,641.7222067499533,641.7222067499533,641.7984635408502,641.7984635408502,641.7984635408502,642.2068182500079,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,642.2151701250114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,21,121,up,0.5,-1.0,-1.0,,642.2079307078384,642.2151701250114,642.7043227078393,642.7043227078393,642.7819506248925,642.7819506248925,642.7819506248925,643.250277166022,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,643.2567560409661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,21,122,up,0.5,3.5,3.5,30,643.2514959159307,643.2567560409661,643.7474852500018,643.7474852500018,643.8200876249466,643.8200876249466,643.8200876249466,644.2900422499515,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,644.2985229578335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,21,123,up,0.5,-3.0,-3.0,-30,644.2914241659455,644.2985229578335,644.790163208032,644.790163208032,644.8652430409566,644.8652430409566,644.8652430409566,645.3482966248412,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,645.3528713330161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,21,124,down,0.5,-4.0,-4.0,-30,645.3493922909256,645.3528713330161,645.8405575409997,645.8405575409997,645.915234999964,645.915234999964,645.9211986248847,646.85491549992,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,646.8640533329453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,21,125,up,0.5,3.0,3.0,30,646.8559299160261,646.8640533329453,647.3476608330384,647.3476608330384,647.4205960829277,647.4205960829277,647.4318551248871,649.8227131660096,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,649.8306746250018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,22,126,down,0.5,-1.5,-1.5,,649.8237673749682,649.8306746250018,650.3238441660069,650.3238441660069,650.3984850829002,650.3984850829002,650.3984850829002,650.8557286658324,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,650.8638801658526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,22,127,down,0.5,3.0,3.0,30,650.8569637078326,650.8638801658526,651.3576300409622,651.3576300409622,651.4316225829534,651.4316225829534,651.4316225829534,652.0839479998685,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,652.0924779579509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,22,128,down,0.5,-3.5,-3.5,-30,652.0856578748208,652.0924779579509,652.5816228329204,652.5816228329204,652.6549798329361,652.6549798329361,652.6549798329361,653.0842925829347,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,653.0921759998892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,22,129,down,0.5,2.5,2.5,30,653.0854028328322,653.0921759998892,653.581773832906,653.581773832906,653.6548660409171,653.6548660409171,653.6548660409171,654.6506660829764,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,654.6588276249822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,22,130,up,0.5,-0.5,-0.5,,654.6518433329184,654.6588276249822,655.1482339999638,655.1482339999638,655.2208785000257,655.2208785000257,655.2208785000257,656.3901219579857,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,656.401619625045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,22,131,down,0.5,-4.5,-4.5,-30,656.3918741249945,656.401619625045,656.889439499937,656.889439499937,656.9650904580485,656.9650904580485,656.9650904580485,657.6343947078567,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,657.6438920828514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,23,132,down,0.5,-5.0,-5.0,-30,657.63645562483,657.6438920828514,658.1309888749383,658.1309888749383,658.2040967079811,658.2040967079811,658.2040967079811,658.7387951249257,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,658.747367749922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,23,133,up,0.5,3.5,3.5,30,658.7398210829124,658.747367749922,659.2404047078453,659.2404047078453,659.3150553328451,659.3150553328451,659.3150553328451,660.0340134999715,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,660.0403920409735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,23,134,down,0.5,-1.0,-1.0,,660.0352902079467,660.0403920409735,660.5317872080486,660.5317872080486,660.6049081250094,660.6049081250094,660.6049081250094,661.6004657498561,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,661.6088517499156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,23,135,down,0.5,-4.0,-4.0,-30,661.6017452909146,661.6088517499156,662.0984552500304,662.0984552500304,662.1703517499845,662.1703517499845,662.1703517499845,662.966279582819,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,662.9739689580165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,23,136,up,0.5,-1.0,-1.0,,662.9672522910405,662.9739689580165,663.4645818329882,663.4645818329882,663.5381862909999,663.5381862909999,663.5381862909999,664.6840769578703,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,664.693122040946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,23,137,down,0.5,2.0,2.0,30,664.6857781659346,664.693122040946,665.1818264999893,665.1818264999893,665.254481208045,665.254481208045,665.254481208045,665.884218540974,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,665.89214562485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,24,138,up,0.5,-0.5,-0.5,,665.8852985829581,665.89214562485,666.3817677500192,666.3817677500192,666.4547732500359,666.4547732500359,666.4547732500359,667.0170855829492,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,667.0250735408626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,24,139,up,0.5,-4.5,-4.5,-30,667.0181777498219,667.0250735408626,667.5146499578841,667.5146499578841,667.5880365408957,667.5880365408957,667.5880365408957,668.2723160409369,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,668.2807631250471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,24,140,down,0.5,1.5,1.5,30,668.2733280828688,668.2807631250471,668.7738044578582,668.7738044578582,668.8484596658964,668.8484596658964,668.8484596658964,669.4388030408882,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,669.447378374869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,24,141,down,0.5,3.0,3.0,30,669.4398185408209,669.447378374869,669.9400873749983,669.9400873749983,670.0151352498215,670.0151352498215,670.0151352498215,670.6719809998758,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,670.6806497499347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,24,142,down,0.5,-1.5,-1.5,,670.672990082996,670.6806497499347,671.1743531660177,671.1743531660177,671.2484789579175,671.2484789579175,671.2484789579175,671.8006954579614,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,671.8089407079387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,24,143,down,0.5,-4.5,-4.5,-30,671.8021682908293,671.8089407079387,672.2984854159877,672.2984854159877,672.3708684998564,672.3708684998564,672.3708684998564,673.0329668328632,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,673.0376317908522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,25,144,up,0.5,-4.0,-4.0,-30,673.03363849991,673.0376317908522,673.5309940830339,673.5309940830339,673.6025633749086,673.6025633749086,673.6025633749086,674.3168982909992,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,674.3253436658997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,25,145,down,0.5,-2.0,-2.0,,674.3181963330135,674.3253436658997,674.8150370828807,674.8150370828807,674.8857914579567,674.8857914579567,674.8857914579567,675.6502676659729,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
