center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,text_11.started,surround_practice.stopped,center_practice.stopped,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-8,-15.0,,410,410,0,,,,,100,0,,,,,c-8,negs,1.0,period,1.9382084170356393,None,None,,,,,,,,,,,0,410,410,283,960.3123896659818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.3031801250181,960.3123896659818,961.297527916031,961.297527916031,961.297527916031,961.3693840830238,961.3693840830238,961.3693840830238,962.2564565410139,period,1.9382084170356393,None,962.2565810829983,962.2566388749983,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,15.0,,411,411,0,,,,,100,0,,,,,c+0,poss,1.0,z,1.7061323340167291,None,None,,,,,,,,,,,0,411,411,64,962.2671854579821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.2588002500124,962.2671854579821,963.2568601660314,963.2568601660314,963.2568601660314,963.3312333329814,963.3312333329814,963.3312333329814,963.9837121660239,z,1.7061323340167291,None,963.9838496249868,963.9839058750076,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-6,-15.0,,412,412,0,,,,,100,0,,,,,c-6,negs,1.25,period,2.0963004579534754,None,None,,,,,,,,,,,0,412,412,329,963.9953383749817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.9862284580013,963.9953383749817,965.2308040829957,965.2308040829957,965.2308040829957,965.3030103750061,965.3030103750061,965.3030103750061,966.1007788330317,period,2.0963004579534754,None,966.1009322500322,966.1009928330313,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,15.0,,413,413,0,,,,,100,0,,,,,c+2,poss,0.5,period,2.1856309170252644,None,None,,,,,,,,,,,0,413,413,94,966.1127637079917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.1036241659895,966.1127637079917,966.5974739579833,966.5974739579833,966.5974739579833,966.6698340000003,966.6698340000003,966.6698340000003,968.3016105410061,period,2.1856309170252644,None,968.3017607500078,968.3018230830203,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-4,0.0,,414,414,0,,,,,0,100,,,,,c-4,noss,1.25,z,1.8920737089938484,None,None,,,,,,,,,,,0,414,414,540,968.3131867499906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.304360707989,968.3131867499906,969.5476558749797,969.5476558749797,969.5476558749797,969.6197850829922,969.6197850829922,969.6197850829922,970.2168357910123,z,1.8920737089938484,None,970.2169741659891,970.2170313749812,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,-15.0,,415,415,0,,,,,100,0,,,,,c-2,negs,0.5,period,1.2217827499844134,None,None,,,,,,,,,,,0,415,415,382,970.2280340000289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.2191460829927,970.2280340000289,970.7143753750133,970.7143753750133,970.7143753750133,970.7862834160333,970.7862834160333,970.7862834160333,971.4563010830316,period,1.2217827499844134,None,971.4564378749928,971.4565010410151,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,15.0,,416,416,0,,,,,100,0,,,,,c+0,poss,0.75,z,1.8472404159838334,None,None,,,,,,,,,,,0,416,416,57,971.4673809160013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.4586461249855,971.4673809160013,972.205296375032,972.205296375032,972.205296375032,972.2815854159999,972.2815854159999,972.2815854159999,973.3175182910054,z,1.8472404159838334,None,973.3177037499845,973.3178649580223,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-8,-15.0,,417,417,0,,,,,100,0,,,,,c-8,negs,0.75,period,1.5019063749932684,None,None,,,,,,,,,,,0,417,417,263,973.3297350410139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.3204471250065,973.3297350410139,974.0634994999855,974.0634994999855,974.0634994999855,974.1367590000154,974.1367590000154,974.1367590000154,974.8345223750221,period,1.5019063749932684,None,974.8346788749914,974.8347412500298,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,15.0,,418,418,0,,,,,100,0,,,,,c+2,poss,0.5,period,1.1860480419709347,None,None,,,,,,,,,,,0,418,418,88,974.8461184159969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.8370371659985,974.8461184159969,975.3311412499752,975.3311412499752,975.3311412499752,975.4035472910036,975.4035472910036,975.4035472910036,976.0353224159917,period,1.1860480419709347,None,976.0354625000036,976.0355217499891,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,15.0,,419,419,0,,,,,100,0,,,,,c+4,poss,0.5,period,2.45273354195524,None,None,,,,,,,,,,,0,419,419,132,976.0465275000315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.0376715830062,976.0465275000315,976.531177915982,976.531177915982,976.531177915982,976.6034885830013,976.6034885830013,976.6034885830013,978.5109260000172,period,2.45273354195524,None,978.5110390000045,978.5110845409799,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,15.0,,420,420,0,,,,,100,0,,,,,c+2,poss,1.0,z,1.6550951250246726,None,None,,,,,,,,,,,0,420,420,114,978.5180309999851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.5135499159805,978.5180309999851,979.5069047079887,979.5069047079887,979.5069047079887,979.5817381659872,979.5817381659872,979.5817381659872,980.184384000022,z,1.6550951250246726,None,980.1845475829905,980.1846082499833,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,15.0,,421,421,0,,,,,100,0,,,,,c-2,poss,0.5,z,1.4863472079741769,None,None,,,,,,,,,,,0,421,421,2,980.1971682910225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.1875420830329,980.1971682910225,980.6806266250205,980.6806266250205,980.6806266250205,980.7534512910061,980.7534512910061,980.7534512910061,981.6899100409937,z,1.4863472079741769,None,981.6900463330094,981.6901069160085,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,0.0,,422,422,0,,,,,0,100,,,,,c-2,noss,0.75,z,1.380678208952304,None,None,,,,,,,,,,,0,422,422,566,981.7009331660229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.6922413749853,981.7009331660229,982.4408350830199,982.4408350830199,982.4408350830199,982.5153867910267,982.5153867910267,982.5153867910267,983.0842277500196,z,1.380678208952304,None,983.0843927080277,983.0844567500171,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
6,15.0,,423,423,0,,,,,100,0,,,,,c+6,poss,0.75,period,1.6297845829976723,None,None,,,,,,,,,,,0,423,423,179,983.0958982500015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.0870735829812,983.0958982500015,983.8313171659829,983.8313171659829,983.8313171659829,983.9033835409791,983.9033835409791,983.9033835409791,984.7342937909998,period,1.6297845829976723,None,984.7344000409939,984.7344460000168,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-6,-15.0,,424,424,0,,,,,100,0,,,,,c-6,negs,1.25,z,2.8720903329667635,None,None,,,,,,,,,,,0,424,424,328,984.7451015409897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.7364673750126,984.7451015409897,985.9813958330196,985.9813958330196,985.9813958330196,986.0542847079923,986.0542847079923,986.0542847079923,987.6214734580135,z,2.8720903329667635,None,987.6215956659871,987.6216511660023,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
6,15.0,,425,425,0,,,,,100,0,,,,,c+6,poss,0.75,z,2.6501679579960182,None,None,,,,,,,,,,,0,425,425,180,987.632275541022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.6238308330067,987.632275541022,988.3747676659841,988.3747676659841,988.3747676659841,988.4487767500104,988.4487767500104,988.4487767500104,990.2853583749966,z,2.6501679579960182,None,990.2855067080236,990.2855682910304,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
6,15.0,,426,426,0,,,,,100,0,,,,,c+6,poss,0.5,period,1.191624832979869,None,None,,,,,,,,,,,0,426,426,171,990.2968292500009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.2879668329842,990.2968292500009,990.7806535409763,990.7806535409763,990.7806535409763,990.8534827500116,990.8534827500116,990.8534827500116,991.5012828329927,period,1.191624832979869,None,991.5014958750107,991.5015909579815,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-4,0.0,,427,427,0,,,,,0,100,,,,,c-4,noss,1.0,z,1.5827442089794204,None,None,,,,,,,,,,,0,427,427,527,991.5131539999857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.5040538330213,991.5131539999857,992.4983586249873,992.4983586249873,992.4983586249873,992.5705837500282,992.5705837500282,992.5705837500282,993.1014936660067,z,1.5827442089794204,None,993.101642958005,993.1017043329775,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,15.0,,428,428,0,,,,,100,0,,,,,c-2,poss,1.0,z,1.7596845829975791,None,None,,,,,,,,,,,0,428,428,25,993.1128230409813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.1039782079752,993.1128230409813,994.0983845409937,994.0983845409937,994.0983845409937,994.1706832500058,994.1706832500058,994.1706832500058,994.8835576659767,z,1.7596845829975791,None,994.8836834160029,994.8837405410013,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,0.0,,429,429,0,,,,,0,100,,,,,c+4,noss,0.75,period,1.4714483339921571,None,None,,,,,,,,,,,0,429,429,687,994.8946517910226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.8857964579947,994.8946517910226,995.6318294160301,995.6318294160301,995.6318294160301,995.7046932500089,995.7046932500089,995.7046932500089,996.3690257500275,period,1.4714483339921571,None,996.3691807080177,996.3692445000052,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,15.0,,430,430,0,,,,,100,0,,,,,c-2,poss,1.0,z,1.5714150000130758,None,None,,,,,,,,,,,0,430,430,22,996.380401915987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.3715699160239,996.380401915987,997.3650980829843,997.3650980829843,997.3650980829843,997.437054665992,997.437054665992,997.437054665992,997.9568610829883,z,1.5714150000130758,None,997.9569945000112,997.957053916005,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
8,15.0,,431,431,0,,,,,100,0,,,,,c+8,poss,1.0,period,1.697829584009014,None,None,,,,,,,,,,,0,431,431,237,997.9680842499947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.959249040985,997.9680842499947,998.9587210409809,998.9587210409809,998.9587210409809,999.0323874999885,999.0323874999885,999.0323874999885,999.6685035409755,period,1.697829584009014,None,999.6686714580283,999.6687389999861,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,-15.0,,432,432,0,,,,,100,0,,,,,c+2,negs,0.5,period,1.6279041669913568,None,None,,,,,,,,,,,0,432,432,471,999.6799437910086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.6714066250133,999.6799437910086,1000.1652013330022,1000.1652013330022,1000.1652013330022,1000.2374322910327,1000.2374322910327,1000.2374322910327,1001.3181799579761,period,1.6279041669913568,None,1001.3183182079811,1001.3183800830157,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-8,-15.0,,433,433,0,,,,,100,0,,,,,c-8,negs,0.75,z,1.4207347499905154,None,None,,,,,,,,,,,0,433,433,264,1001.3295950830216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.3207220410113,1001.3295950830216,1002.0652779579978,1002.0652779579978,1002.0652779579978,1002.1372135410202,1002.1372135410202,1002.1372135410202,1002.7568152910098,z,1.4207347499905154,None,1002.7569412500015,1002.7570020830026,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,-15.0,,434,434,0,,,,,100,0,,,,,c-2,negs,1.0,period,2.8172866660170257,None,None,,,,,,,,,,,0,434,434,400,1002.7680571660167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.7590431660064,1002.7680571660167,1003.7578823749791,1003.7578823749791,1003.7578823749791,1003.8324706659769,1003.8324706659769,1003.8324706659769,1005.5913216660265,period,2.8172866660170257,None,1005.5914430000121,1005.5915037909872,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,15.0,,435,435,0,,,,,100,0,,,,,c+4,poss,0.75,z,1.550782624981366,None,None,,,,,,,,,,,0,435,435,141,1005.6017995000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.59368279099,1005.6017995000002,1006.3411317910068,1006.3411317910068,1006.3411317910068,1006.4160666660173,1006.4160666660173,1006.4160666660173,1007.1565356249921,z,1.550782624981366,None,1007.1566432079999,1007.1566926660016,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,-15.0,,436,436,0,,,,,100,0,,,,,c+0,negs,0.75,period,1.3493970000417903,None,None,,,,,,,,,,,0,436,436,439,1007.1677152499906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.1586900830152,1007.1677152499906,1007.9079887910048,1007.9079887910048,1007.9079887910048,1007.9823512079893,1007.9823512079893,1007.9823512079893,1008.5237517500063,period,1.3493970000417903,None,1008.5238730830024,1008.5239272909821,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-8,-15.0,,437,437,0,,,,,100,0,,,,,c-8,negs,1.0,z,1.765012833988294,None,None,,,,,,,,,,,0,437,437,280,1008.5349743330153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.526101333031,1008.5349743330153,1009.5253386659897,1009.5253386659897,1009.5253386659897,1009.5992267910042,1009.5992267910042,1009.5992267910042,1010.302397750027,z,1.765012833988294,None,1010.3025125830318,1010.3025616250234,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,0.0,,438,438,0,,,,,0,100,,,,,c+2,noss,1.0,period,2.7063010829733685,None,None,,,,,,,,,,,0,438,438,660,1010.3133887079894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.3046502909856,1010.3133887079894,1011.2990007500048,1011.2990007500048,1011.2990007500048,1011.3708806249779,1011.3708806249779,1011.3708806249779,1013.0237013750011,period,2.7063010829733685,None,1013.0238273750292,1013.0239237910137,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,0.0,,439,439,0,,,,,0,100,,,,,c+4,noss,0.75,period,1.3682616250007413,None,None,,,,,,,,,,,0,439,439,689,1013.0349940410233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.0259942080011,1013.0349940410233,1013.7748419159907,1013.7748419159907,1013.7748419159907,1013.8495915409876,1013.8495915409876,1013.8495915409876,1014.4081225409755,period,1.3682616250007413,None,1014.4082477079937,1014.4083122080192,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,15.0,,440,440,0,,,,,100,0,,,,,c-2,poss,0.5,z,1.1391232919995673,None,None,,,,,,,,,,,0,440,440,6,1014.4187871250324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.410640874994,1014.4187871250324,1014.908794958028,1014.908794958028,1014.908794958028,1014.9827593750088,1014.9827593750088,1014.9827593750088,1015.5683035409893,z,1.1391232919995673,None,1015.568429625011,1015.5684855409781,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,0.0,,441,441,0,,,,,0,100,,,,,c+4,noss,1.25,period,1.9094410829711705,None,None,,,,,,,,,,,0,441,441,712,1015.5796086249757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.570969916007,1015.5796086249757,1016.8157471659943,1016.8157471659943,1016.8157471659943,1016.8884533329983,1016.8884533329983,1016.8884533329983,1017.5171672910219,period,1.9094410829711705,None,1017.5172956250026,1017.5173515410279,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-8,-15.0,,442,442,0,,,,,100,0,,,,,c-8,negs,0.5,period,1.9047476660343818,None,None,,,,,,,,,,,0,442,442,260,1017.5329199160333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.5197818329907,1017.5329199160333,1018.0158497079974,1018.0158497079974,1018.0158497079974,1018.0889143749955,1018.0889143749955,1018.0889143749955,1019.4416504160035,period,1.9047476660343818,None,1019.4417760409997,1019.4418333750218,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-4,0.0,,443,443,0,,,,,0,100,,,,,c-4,noss,0.5,z,1.280988707963843,None,None,,,,,,,,,,,0,443,443,513,1019.4524048329913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.4441666660132,1019.4524048329913,1019.9416954999906,1019.9416954999906,1019.9416954999906,1020.0164044999983,1020.0164044999983,1020.0164044999983,1020.7364826250123,z,1.280988707963843,None,1020.7366237079841,1020.7366816250142,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,-15.0,,444,444,0,,,,,100,0,,,,,c-2,negs,0.75,period,1.7679128329618834,None,None,,,,,,,,,,,0,444,444,397,1020.7484177080332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.7391748750233,1020.7484177080332,1021.4821840410004,1021.4821840410004,1021.4821840410004,1021.5549882909982,1021.5549882909982,1021.5549882909982,1022.5188592079794,period,1.7679128329618834,None,1022.5189857910154,1022.5190421660081,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,15.0,,445,445,0,,,,,100,0,,,,,c+2,poss,1.25,z,1.8609885419718921,None,None,,,,,,,,,,,0,445,445,123,1022.5303601250052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.5215797080309,1022.5303601250052,1023.7659500829759,1023.7659500829759,1023.7659500829759,1023.8374283330049,1023.8374283330049,1023.8374283330049,1024.40049791598,z,1.8609885419718921,None,1024.4005964579992,1024.400640207983,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-4,0.0,,446,446,0,,,,,0,100,,,,,c-4,noss,0.75,z,1.4326794579974376,None,None,,,,,,,,,,,0,446,446,525,1024.4113819579943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.4026107910322,1024.4113819579943,1025.1420754159917,1025.1420754159917,1025.1420754159917,1025.2165561660076,1025.2165561660076,1025.2165561660076,1025.8527982080122,z,1.4326794579974376,None,1025.852956791001,1025.853019082977,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,15.0,,447,447,0,,,,,100,0,,,,,c+4,poss,0.75,z,1.517475666012615,None,None,,,,,,,,,,,0,447,447,147,1025.8648784160032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.8557320410036,1025.8648784160032,1026.5984771249932,1026.5984771249932,1026.5984771249932,1026.6718036250095,1026.6718036250095,1026.6718036250095,1027.3851620000205,z,1.517475666012615,None,1027.3852763749892,1027.3853219579905,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,15.0,,448,448,0,,,,,100,0,,,,,c-2,poss,1.0,z,2.0233657500357367,None,None,,,,,,,,,,,0,448,448,31,1027.3961217909819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.3873112910078,1027.3961217909819,1028.382745040988,1028.382745040988,1028.382745040988,1028.4551042910316,1028.4551042910316,1028.4551042910316,1029.4252548749791,z,2.0233657500357367,None,1029.425493457995,1029.4255967910285,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
