center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,surr_opacity,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,text_11.started,surround_practice.stopped,center_practice.stopped,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-4,-15.0,,322,322,0,,,,,,,,,,c-4,negs,100,0.5,period,1.1943797090061707,None,None,,,,,,,,,,,0,322,322,292,693.7095845000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.700938250011,693.7095845000003,694.195590000003,694.195590000003,694.2687464170012,694.2687464170012,694.9149772920064,period,1.1943797090061707,None,694.9151131670078,694.9151700000075,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
1,0.0,,323,323,0,,,,,,,,,,c+1,noss,0,0.5,period,0.961453124997206,None,None,,,,,,,,,,,0,323,323,548,694.9259708330064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.9172048750042,694.9259708330064,695.412324792007,695.412324792007,695.4847648750001,695.4847648750001,695.8984417500033,period,0.961453124997206,None,695.8985473330104,695.8985939170088,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,0.0,,324,324,0,,,,,,,,,,c+4,noss,0,1.0,period,1.854349082990666,None,None,,,,,,,,,,,0,324,324,632,695.9092562500009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.9005414170097,695.9092562500009,696.8958010420029,696.8958010420029,696.9681548330118,696.9681548330118,697.7745802920108,period,1.854349082990666,None,697.7746805000061,697.7747260420001,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,-15.0,,325,325,0,,,,,,,,,,c-2,negs,100,0.5,period,1.2902793329994893,None,None,,,,,,,,,,,0,325,325,327,697.7816678750096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.7766946250049,697.7816678750096,698.2713366670068,698.2713366670068,698.3463506670087,698.3463506670087,699.0823445420101,period,1.2902793329994893,None,699.0825130000012,699.0825757920102,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,15.0,,326,326,0,,,,,,,,,,c+0,poss,100,1.25,z,1.7057266250048997,None,None,,,,,,,,,,,0,326,326,69,699.0940293330059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.0850259170111,699.0940293330059,700.3292617500119,700.3292617500119,700.4015188330086,700.4015188330086,700.803842792011,z,1.7057266250048997,None,700.8039654580061,700.8040188330051,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,15.0,,327,327,0,,,,,,,,,,c+2,poss,100,1.25,z,1.6480856249982025,None,None,,,,,,,,,,,0,327,327,100,700.8151517500082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.8061070420081,700.8151517500082,702.0546995830082,702.0546995830082,702.129821458002,702.129821458002,702.4662895420042,z,1.6480856249982025,None,702.4664319170115,702.466487208003,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-8,-15.0,,328,328,0,,,,,,,,,,c-8,negs,100,0.5,z,0.9418922920012847,None,None,,,,,,,,,,,0,328,328,221,702.4780661250115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.4690802920086,702.4780661250115,702.9628547080065,702.9628547080065,703.0348590420035,703.0348590420035,703.4318711670057,z,0.9418922920012847,None,703.4320035420096,703.432058958002,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-8,-15.0,,329,329,0,,,,,,,,,,c-8,negs,100,0.5,z,0.8942045000003418,None,None,,,,,,,,,,,0,329,329,219,703.442888458012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.4340398750064,703.442888458012,703.9293221670086,703.9293221670086,704.0013151670137,704.0013151670137,704.3484875420108,z,0.8942045000003418,None,704.3486158330052,704.3486800829996,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
1,0.0,,330,330,0,,,,,,,,,,c+1,noss,0,1.0,period,1.5540566249983385,None,None,,,,,,,,,,,0,330,330,564,704.3599430830072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.3511760830006,704.3599430830072,705.3460630420013,705.3460630420013,705.4191649170098,705.4191649170098,705.9260856670007,period,1.5540566249983385,None,705.9261933330126,705.9262413329998,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,0.0,,331,331,0,,,,,,,,,,c-2,noss,0,1.25,z,1.857542249999824,None,None,,,,,,,,,,,0,331,331,501,705.9326478750008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.928169167004,705.9326478750008,707.1716877920117,707.1716877920117,707.2466967500077,707.2466967500077,707.7989653750119,z,1.857542249999824,None,707.7991401670006,707.7991947080009,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,15.0,,332,332,0,,,,,,,,,,c-2,poss,100,0.5,z,0.9278950419975445,None,None,,,,,,,,,,,0,332,332,3,707.8109985000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.802119208005,707.8109985000046,708.2961143749999,708.2961143749999,708.3684807080135,708.3684807080135,708.748732417007,z,0.9278950419975445,None,708.7488589580025,708.7489187080064,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,-15.0,,333,333,0,,,,,,,,,,c+0,negs,100,0.5,period,0.9841565409878967,None,None,,,,,,,,,,,0,333,333,366,708.7598753330094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.7510250420019,708.7598753330094,709.2461928330013,709.2461928330013,709.3186171250127,709.3186171250127,709.7489536250068,period,0.9841565409878967,None,709.7490567080094,709.7491012080136,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,0.0,,334,334,0,,,,,,,,,,c+4,noss,0,1.0,period,1.3881731669971487,None,None,,,,,,,,,,,0,334,334,636,709.7596983750118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.7510405830108,709.7596983750118,710.7461913330044,710.7461913330044,710.8182908750023,710.8182908750023,711.1598857080098,period,1.3881731669971487,None,711.1599823330034,711.1600287080073,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-4,0.0,,335,335,0,,,,,,,,,,c-4,noss,0,1.25,period,1.6508615830098279,None,None,,,,,,,,,,,0,335,335,463,711.1664945830125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.162001167002,711.1664945830125,712.4053162500059,712.4053162500059,712.4801758329995,712.4801758329995,712.8205752500071,period,1.6508615830098279,None,712.820674417002,712.8207183330087,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-8,-15.0,,336,336,0,,,,,,,,,,c-8,negs,100,0.5,z,1.0271445830003358,None,None,,,,,,,,,,,0,336,336,223,712.8314427920122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.8226633750019,712.8314427920122,713.3220725000137,713.3220725000137,713.3968817920104,713.3968817920104,713.8658428330091,z,1.0271445830003358,None,713.8659723750025,713.86602833301,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,-15.0,,337,337,0,,,,,,,,,,c-2,negs,100,1.0,period,1.5801369590044487,None,None,,,,,,,,,,,0,337,337,344,713.8772795000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.8681872080051,713.8772795000114,714.8630738750071,714.8630738750071,714.9362134170078,714.9362134170078,715.4658413330035,period,1.5801369590044487,None,715.4660120000044,715.4660944170028,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-4,-15.0,,338,338,0,,,,,,,,,,c-4,negs,100,0.5,period,0.9526357499998994,None,None,,,,,,,,,,,0,338,338,296,715.4776377080125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.4686886250129,715.4776377080125,715.9629547500081,715.9629547500081,716.0355745000124,716.0355745000124,716.4327485829999,period,0.9526357499998994,None,716.4328899579996,716.4329465830087,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
8,15.0,,339,339,0,,,,,,,,,,c+8,poss,100,0.75,period,1.18405004098895,None,None,,,,,,,,,,,0,339,339,194,716.4439029170026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.4351770420035,716.4439029170026,717.1800245420018,717.1800245420018,717.251254792005,717.251254792005,717.6330707920133,period,1.18405004098895,None,717.6332175000134,717.6332772919995,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-4,0.0,,340,340,0,,,,,,,,,,c-4,noss,0,0.75,z,1.181189875002019,None,None,,,,,,,,,,,0,340,340,444,717.6445102080033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.635436667013,717.6445102080033,718.3797540420055,718.3797540420055,718.4521233330015,718.4521233330015,718.8324072500109,z,1.181189875002019,None,718.8325318749994,718.8325759170111,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-6,-15.0,,341,341,0,,,,,,,,,,c-6,negs,100,0.75,z,1.0884810830029892,None,None,,,,,,,,,,,0,341,341,267,718.8433038330113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.8344780830084,718.8433038330113,719.5798138750106,719.5798138750106,719.6529772920039,719.6529772920039,719.9376213750074,z,1.0884810830029892,None,719.9377217500005,719.937765708004,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-4,-15.0,,342,342,0,,,,,,,,,,c-4,negs,100,1.25,z,1.6864558340021176,None,None,,,,,,,,,,,0,342,342,323,719.9488982500043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.9397237920057,719.9488982500043,721.1893037500122,721.1893037500122,721.2637524580059,721.2637524580059,721.6388127080136,z,1.6864558340021176,None,721.6389128330047,721.6389580000105,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,15.0,,343,343,0,,,,,,,,,,c-2,poss,100,1.0,z,1.4920237920014188,None,None,,,,,,,,,,,0,343,343,25,721.6496624580031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.6413199580129,721.6496624580031,722.6398964170075,722.6398964170075,722.7137653330137,722.7137653330137,723.1492846250039,z,1.4920237920014188,None,723.1495423330052,723.1496412080014,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,15.0,,344,344,0,,,,,,,,,,c-2,poss,100,1.25,z,1.6547907089989167,None,None,,,,,,,,,,,0,344,344,32,723.1613832500007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.1521104580024,723.1613832500007,724.3966070420138,724.3966070420138,724.4689850830036,724.4689850830036,724.8220348330069,z,1.6547907089989167,None,724.8221428329998,724.8221921250079,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,15.0,,345,345,0,,,,,,,,,,c+4,poss,100,1.0,z,1.7656934580008965,None,None,,,,,,,,,,,0,345,345,126,724.8328732500086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.8241085420013,724.8328732500086,725.8222161670128,725.8222161670128,725.8970734580071,725.8970734580071,726.6048999170016,z,1.7656934580008965,None,726.6050273750006,726.6050827500003,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-4,-15.0,,346,346,0,,,,,,,,,,c-4,negs,100,0.5,z,1.2351117499929387,None,None,,,,,,,,,,,0,346,346,294,726.6161225830001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.6070570830052,726.6161225830001,727.1061223330034,727.1061223330034,727.1804985000053,727.1804985000053,727.8558457080071,z,1.2351117499929387,None,727.8559471250046,727.8559915000078,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
6,15.0,,347,347,0,,,,,,,,,,c+6,poss,100,0.5,period,1.080638291008654,None,None,,,,,,,,,,,0,347,347,149,727.866450875008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.8579481670022,727.866450875008,728.3556380000082,728.3556380000082,728.4305746250029,728.4305746250029,728.9497554170084,period,1.080638291008654,None,728.9499188750051,728.9499738750019,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,-15.0,,348,348,0,,,,,,,,,,c+0,negs,100,0.5,period,1.06483429200307,None,None,,,,,,,,,,,0,348,348,363,728.9618775830022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.9526116670022,728.9618775830022,729.4467971250124,729.4467971250124,729.5192394170008,729.5192394170008,730.0320418750052,period,1.06483429200307,None,730.0321386670112,730.0321813330083,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,0.0,,349,349,0,,,,,,,,,,c+4,noss,0,1.25,period,1.691903832994285,None,None,,,,,,,,,,,0,349,349,646,730.0428457920061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.0341045420064,730.0428457920061,731.2801367080101,731.2801367080101,731.3520567500091,731.3520567500091,731.7383613330021,period,1.691903832994285,None,731.7384630830056,731.7385075420025,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,15.0,,350,350,0,,,,,,,,,,c+2,poss,100,1.0,z,1.7525892079866026,None,None,,,,,,,,,,,0,350,350,94,731.7495974580088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.740461333,731.7495974580088,732.7400492080051,732.7400492080051,732.8142670000088,732.8142670000088,733.5049054170086,z,1.7525892079866026,None,733.5050388750096,733.5050955420011,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,-15.0,,351,351,0,,,,,,,,,,c-2,negs,100,0.75,period,1.2932057090074522,None,None,,,,,,,,,,,0,351,351,333,733.5162956670101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.5073786670109,733.5162956670101,734.256426625012,734.256426625012,734.330806708007,734.330806708007,734.8169687080081,period,1.2932057090074522,None,734.8171146670065,734.817177667006,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,15.0,,352,352,0,,,,,,,,,,c-2,poss,100,0.75,period,1.1854446249926696,None,None,,,,,,,,,,,0,352,352,11,734.8289074170025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.8197827500117,734.8289074170025,735.56276458301,735.56276458301,735.6366018330009,735.6366018330009,736.0174575830024,period,1.1854446249926696,None,736.0176112920017,736.0176698750001,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
6,15.0,,353,353,0,,,,,,,,,,c+6,poss,100,0.5,period,1.2251261250057723,None,None,,,,,,,,,,,0,353,353,152,736.0287311249995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.019863458001,736.0287311249995,736.5136579170066,736.5136579170066,736.586093875012,736.586093875012,737.2646706250089,period,1.2251261250057723,None,737.2647768330062,737.2648405830114,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,-15.0,,354,354,0,,,,,,,,,,c+2,negs,100,0.75,period,1.1848075409943704,None,None,,,,,,,,,,,0,354,354,411,737.2722480420052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.2668026669999,737.2722480420052,738.0060516250087,738.0060516250087,738.0870601250062,738.0870601250062,738.4666133749997,period,1.1848075409943704,None,738.4667435420124,738.4667984170082,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,15.0,,355,355,0,,,,,,,,,,c+0,poss,100,0.5,z,1.0841273330006516,None,None,,,,,,,,,,,0,355,355,37,738.4773750420136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.4687377500086,738.4773750420136,738.9638357920048,738.9638357920048,739.0368893330015,739.0368893330015,739.5668687920115,z,1.0841273330006516,None,739.5670536250109,739.5671230830048,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-6,-15.0,,356,356,0,,,,,,,,,,c-6,negs,100,1.0,period,1.4945703330013203,None,None,,,,,,,,,,,0,356,356,272,739.5795710000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.5702742499998,739.5795710000093,740.5637630420097,740.5637630420097,740.6366894580133,740.6366894580133,741.0831758330023,period,1.4945703330013203,None,741.0833002500003,741.0833535830025,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
6,15.0,,357,357,0,,,,,,,,,,c+6,poss,100,0.75,z,1.3651879170065513,None,None,,,,,,,,,,,0,357,357,157,741.0941415000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.0855399580032,741.0941415000125,741.8305686250096,741.8305686250096,741.9021257080021,741.9021257080021,742.4666241250088,z,1.3651879170065513,None,742.4667534170003,742.4668082920107,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,-15.0,,358,358,0,,,,,,,,,,c+0,negs,100,1.0,period,1.7152202089928323,None,None,,,,,,,,,,,0,358,358,378,742.4775761670026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.4688819580042,742.4775761670026,743.4638462080038,743.4638462080038,743.5359855000133,743.5359855000133,744.199723083002,period,1.7152202089928323,None,744.1998520830093,744.1999079580128,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,0.0,,359,359,0,,,,,,,,,,c+4,noss,0,0.75,period,1.2598126660013804,None,None,,,,,,,,,,,0,359,359,625,744.2109133330086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.202287417007,744.2109133330086,744.9473357080133,744.9473357080133,745.0192879580136,745.0192879580136,745.4816955000133,period,1.2598126660013804,None,745.4818055420037,745.4818502920098,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-4,0.0,,360,360,0,,,,,,,,,,c-4,noss,0,0.5,z,1.0808192909898935,None,None,,,,,,,,,,,0,360,360,440,745.4893163750094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.4838683330017,745.4893163750094,745.9736217919999,745.9736217919999,746.048112125005,746.048112125005,746.5738232080039,z,1.0808192909898935,None,746.5739886250085,746.5740513750061,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,15.0,,361,361,0,,,,,,,,,,c-2,poss,100,0.5,z,0.9529671250056708,None,None,,,,,,,,,,,0,361,361,2,746.5843973750016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.576288042008,746.5843973750016,747.072541875008,747.072541875008,747.1478188330075,747.1478188330075,747.5493754580093,z,0.9529671250056708,None,747.5494790000084,747.5495355000021,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,-15.0,,362,362,0,,,,,,,,,,c-2,negs,100,1.0,period,1.52599970799929,None,None,,,,,,,,,,,0,362,362,349,747.556240750011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.551460542003,747.556240750011,748.5474872500054,748.5474872500054,748.6195804170129,748.6195804170129,749.0885757080105,period,1.52599970799929,None,749.0887016250053,749.088755417004,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
