center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,599.6921532500055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,16,91,up,0.5,3.0,3.0,30,599.6836063330047,599.6921532500055,600.1787859169999,600.1787859169999,600.250676292002,600.250676292002,600.6151118749985,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,600.6249306669997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,16,92,up,0.5,-1.0,-1.0,,600.6165903750007,600.6249306669997,601.1119727500045,601.1119727500045,601.185008583001,601.185008583001,601.831704917,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,601.842078624999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,16,93,up,0.5,-1.5,-1.5,,601.8336453750017,601.842078624999,602.3288300420027,602.3288300420027,602.4009754580038,602.4009754580038,603.3653130000021,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,603.3749687500022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,16,94,up,0.5,-3.5,-3.5,-30,603.3667028330019,603.3749687500022,603.8620507500018,603.8620507500018,603.934170667002,603.934170667002,604.7866148750036,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,604.8123661249992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,16,95,down,0.5,-4.5,-4.5,-30,604.788322542001,604.8123661249992,605.2879952920048,605.2879952920048,605.3627424580045,605.3627424580045,606.1377114580027,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,606.1625039580031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,17,96,up,0.5,-3.0,-3.0,-30,606.1388567079994,606.1625039580031,606.6382453750048,606.6382453750048,606.7127895420053,606.7127895420053,607.5207961670021,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,607.5458153330037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,17,97,up,0.5,-1.0,-1.0,,607.5221106250028,607.5458153330037,608.0214626669986,608.0214626669986,608.0957856669993,608.0957856669993,608.6809267080025,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,608.6901456250052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,17,98,up,0.5,3.5,3.5,30,608.6820655000047,608.6901456250052,609.1780878749996,609.1780878749996,609.2516262920035,609.2516262920035,609.8984944580006,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,609.9076990829999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,17,99,up,0.5,2.0,2.0,30,609.8997097079991,609.9076990829999,610.395655417,610.395655417,610.4681231670038,610.4681231670038,611.1536120419987,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,611.1627817080007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,17,100,up,0.5,-0.5,-0.5,,611.1547336670046,611.1627817080007,611.6546932080018,611.6546932080018,611.729546458002,611.729546458002,612.4212972500027,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,612.4317259580057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,17,101,up,0.5,-4.0,-4.0,-30,612.4225346669991,612.4317259580057,612.9226001670031,612.9226001670031,612.9962045830034,612.9962045830034,613.698503874999,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,613.7076712500057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,18,102,up,0.5,4.0,4.0,30,613.699647417001,613.7076712500057,614.1957752919989,614.1957752919989,614.2680864170034,614.2680864170034,615.0137705000016,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,615.0202530000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,18,103,up,0.5,-0.5,-0.5,,615.0142734170004,615.0202530000024,615.504628542003,615.504628542003,615.5798226670013,615.5798226670013,616.2660752920056,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,616.2756881669993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,18,104,up,0.5,0.0,0.0,,616.2676027920024,616.2756881669993,616.7626603750032,616.7626603750032,616.8349161250007,616.8349161250007,618.5822874580044,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,618.5925535420029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,18,105,up,0.5,2.5,2.5,30,618.5840803329993,618.5925535420029,619.0794215830028,619.0794215830028,619.1516392920021,619.1516392920021,619.8219834580013,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,619.8318445830009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,18,106,up,0.5,-2.5,-2.5,-30,619.8233555000043,619.8318445830009,620.3221328750005,620.3221328750005,620.396554125,620.396554125,620.9164155830003,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,620.9261347499996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,18,107,up,0.5,-3.5,-3.5,-30,620.917844167001,620.9261347499996,621.4127412919988,621.4127412919988,621.4859469580042,621.4859469580042,622.1827092080057,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,622.1919332079997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,19,108,up,0.5,0.5,0.5,,622.1839805000054,622.1919332079997,622.6795068749998,622.6795068749998,622.751453249999,622.751453249999,623.3872201250051,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,623.3965316670001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,19,109,up,0.5,3.0,3.0,30,623.3884062500001,623.3965316670001,623.8891260000019,623.8891260000019,623.9633168330038,623.9633168330038,624.5995259170013,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,624.6092805000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,19,110,down,0.5,3.5,3.5,30,624.6010155420008,624.6092805000008,625.0952557920027,625.0952557920027,625.1685583750004,625.1685583750004,625.8331370420055,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,625.8429812079994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,19,111,down,0.5,-4.0,-4.0,-30,625.8346246250003,625.8429812079994,626.329639292002,626.329639292002,626.4017492499988,626.4017492499988,626.9991613750026,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,627.0095389170019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,19,112,up,0.5,0.0,0.0,,627.000900125,627.0095389170019,627.496175500004,627.496175500004,627.5682700000034,627.5682700000034,628.0822986249987,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,628.0916182500005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,19,113,up,0.5,-2.0,-2.0,-30,628.0834190829992,628.0916182500005,628.5797442500043,628.5797442500043,628.6520699169996,628.6520699169996,629.4656842500044,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,629.4747045420008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,20,114,down,0.5,-4.5,-4.5,-30,629.4668566250039,629.4747045420008,629.9631246249992,629.9631246249992,630.0358322500033,630.0358322500033,630.516056583001,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,630.5264264170037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,20,115,down,0.5,0.0,0.0,,630.5178128750049,630.5264264170037,631.0132661250027,631.0132661250027,631.0849772920046,631.0849772920046,631.6991962079992,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,631.7095397080047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,20,116,down,0.5,-0.5,-0.5,,631.7011865829991,631.7095397080047,632.1964198330024,632.1964198330024,632.2696974580031,632.2696974580031,632.7709428330054,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,632.7799856249985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,20,117,down,0.5,2.5,2.5,30,632.7720873330036,632.7799856249985,633.2720061670043,633.2720061670043,633.3470665420027,633.3470665420027,633.9157098750002,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,633.9254269170051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,20,118,down,0.5,-2.5,-2.5,-30,633.9170896670039,633.9254269170051,634.4133639580032,634.4133639580032,634.485241375005,634.485241375005,635.1054052920008,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,635.114976583005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,20,119,down,0.5,3.0,3.0,30,635.1066644579987,635.114976583005,635.6049514170008,635.6049514170008,635.6804036250032,635.6804036250032,636.4161085830056,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,636.426761792005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,21,120,down,0.5,-1.0,-1.0,,636.4181732920042,636.426761792005,636.9134376670045,636.9134376670045,636.985715750001,636.985715750001,637.5764765830027,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,637.5828223330027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,21,121,down,0.5,2.0,2.0,30,637.5776338330033,637.5828223330027,638.0725640419987,638.0725640419987,638.1472906250056,638.1472906250056,638.8493135829995,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,638.8590217500023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,21,122,down,0.5,-5.0,-5.0,-30,638.8507079580013,638.8590217500023,639.3468175830058,639.3468175830058,639.4203227079997,639.4203227079997,640.0668610420034,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,640.0765102500009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,21,123,down,0.5,-0.5,-0.5,,640.0683567919987,640.0765102500009,640.5633469579989,640.5633469579989,640.635356042003,640.635356042003,640.9386684170022,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,640.9637174580057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,21,124,down,0.5,-3.0,-3.0,-30,640.9397700830013,640.9637174580057,641.4395045830024,641.4395045830024,641.5139574999994,641.5139574999994,641.9393277920026,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,641.9488350829997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,21,125,down,0.5,2.5,2.5,30,641.9404901250018,641.9488350829997,642.439530583004,642.439530583004,642.514076958003,642.514076958003,643.7660671250051,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,643.7749166670037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,22,126,up,0.5,-2.5,-2.5,-30,643.767219207999,643.7749166670037,644.2634600829988,644.2634600829988,644.3359974580017,644.3359974580017,644.8662897920003,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,644.8754974580006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,22,127,up,0.5,-4.5,-4.5,-30,644.867433833002,644.8754974580006,645.3637182080056,645.3637182080056,645.4361185000016,645.4361185000016,645.8721723749986,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,645.8970990420057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,22,128,down,0.5,-1.5,-1.5,,645.8733150420012,645.8970990420057,646.3724996669989,646.3724996669989,646.4476663329988,646.4476663329988,647.1735427500025,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,647.1831036670046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,22,129,down,0.5,1.5,1.5,30,647.174943375001,647.1831036670046,647.673070417004,647.673070417004,647.7476470830006,647.7476470830006,648.3670900420038,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,648.3767407080013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,22,130,up,0.5,0.0,0.0,,648.3684978330057,648.3767407080013,648.8636889580011,648.8636889580011,648.936094333003,648.936094333003,649.5724143330008,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,649.5973187080017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,22,131,down,0.5,2.0,2.0,30,649.5735526249991,649.5973187080017,650.0726775000003,650.0726775000003,650.1476197500015,650.1476197500015,650.5545431670034,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,650.5636527919996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,23,132,up,0.5,2.0,2.0,30,650.555660375001,650.5636527919996,651.056211916999,651.056211916999,651.130986917,651.130986917,651.9496368750042,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,651.958754750005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,23,133,down,0.5,-2.0,-2.0,,651.9507667920043,651.958754750005,652.447274750004,652.447274750004,652.5192458330057,652.5192458330057,653.1347152080052,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
