center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,text_7.stopped,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,text_12.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
0,-15.0,,388,388,0,,,,,100,0,,,,,c+0,negs,1.25,period,1.7315877090004506,None,None,,,,,,,,,,,0,388,388,444,681.2184029169875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.2104064999876,681.2184029169875,682.4575016249873,682.4575016249873,682.4575016249873,682.5307403749903,682.5307403749903,682.5307403749903,682.956569624992,period,1.7315877090004506,None,682.9567125419999,682.9567703749926,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
4,-15.0,,389,389,0,,,,,100,0,,,,,c+4,negs,0.5,period,1.2033711660042172,None,None,,,,,,,,,,,0,389,389,483,682.9678244999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.9598220419866,682.9678244999959,683.4564832079923,683.4564832079923,683.4564832079923,683.5311596669926,683.5311596669926,683.5311596669926,684.1834584169992,period,1.2033711660042172,None,684.1835851249925,684.1836387079966,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
8,-15.0,,390,390,0,,,,,100,0,,,,,c+8,negs,1.25,period,1.8201669999980368,None,None,,,,,,,,,,,0,390,390,575,684.1943031249975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.1857862079924,684.1943031249975,685.4307091249939,685.4307091249939,685.4307091249939,685.5037229579902,685.5037229579902,685.5037229579902,686.0173842079967,period,1.8201669999980368,None,686.0175397079875,686.0175989579875,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
6,-15.0,,391,391,0,,,,,100,0,,,,,c+6,negs,0.75,period,1.206648708001012,None,None,,,,,,,,,,,0,391,391,521,686.0288325000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.0198869579908,686.0288325000001,686.7640736249887,686.7640736249887,686.7640736249887,686.8366909169999,686.8366909169999,686.8366909169999,687.2402520829928,period,1.206648708001012,None,687.2403844579967,687.2404363749956,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
8,15.0,,392,392,0,,,,,100,0,,,,,c+8,poss,0.75,period,1.1044642920023762,None,None,,,,,,,,,,,0,392,392,268,687.2508080419939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.242697166992,687.2508080419939,687.9904171249946,687.9904171249946,687.9904171249946,688.064709667,688.064709667,688.064709667,688.366862416995,period,1.1044642920023762,None,688.3669883329858,688.3670406249876,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
0,-15.0,,393,393,0,,,,,100,0,,,,,c+0,negs,0.75,period,1.0886379170115106,None,None,,,,,,,,,,,0,393,393,430,688.3777989579976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.3692298749957,688.3777989579976,689.1133647499955,689.1133647499955,689.1133647499955,689.187285707987,689.187285707987,689.187285707987,689.4739619999891,period,1.0886379170115106,None,689.4740947919927,689.4741501669923,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
2,-15.0,,394,394,0,,,,,100,0,,,,,c+2,negs,1.25,period,1.642102124998928,None,None,,,,,,,,,,,0,394,394,478,689.4842818329926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.4763672919944,689.4842818329926,690.7235053329932,690.7235053329932,690.7235053329932,690.7979159579991,690.7979159579991,690.7979159579991,691.1336482079932,period,1.642102124998928,None,691.1337693749956,691.1338210419926,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
0,0.0,,395,395,0,,,,,0,100,,,,,c+0,noss,1.0,period,1.6891900830087252,None,None,,,,,,,,,,,0,395,395,659,691.1445417499926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.13585508299,691.1445417499926,692.1309635419893,692.1309635419893,692.1309635419893,692.204284499996,692.204284499996,692.204284499996,692.8389681669942,period,1.6891900830087252,None,692.8391042919975,692.8391537919961,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
0,-15.0,,396,396,0,,,,,100,0,,,,,c+0,negs,0.75,period,1.1882766250055283,None,None,,,,,,,,,,,0,396,396,431,692.8501858749951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.8410960829933,692.8501858749951,693.5900775829941,693.5900775829941,693.5900775829941,693.6648844999872,693.6648844999872,693.6648844999872,694.0504067919974,period,1.1882766250055283,None,694.0505265829997,694.0505773749901,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
2,0.0,,397,397,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.3531839589995798,None,None,,,,,,,,,,,0,397,397,692,694.0616685419955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.0529507079918,694.0616685419955,695.0476768749941,695.0476768749941,695.0476768749941,695.1199999579985,695.1199999579985,695.1199999579985,695.4179099999892,period,1.3531839589995798,None,695.4180493749882,695.4181097499968,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
0,15.0,,398,398,0,,,,,100,0,,,,,c+0,poss,1.25,period,1.7267362089914968,None,None,,,,,,,,,,,0,398,398,159,695.4293876249867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.4205509999883,695.4293876249867,696.6644337919861,696.6644337919861,696.6644337919861,696.7368362919951,696.7368362919951,696.7368362919951,697.1675701669883,period,1.7267362089914968,None,697.1677447919938,697.167813832988,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-4,-15.0,,399,399,0,,,,,100,0,,,,,c-4,negs,0.75,period,1.3985793329920853,None,None,,,,,,,,,,,0,399,399,367,697.1795789169992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.1705027919961,697.1795789169992,697.9138312919968,697.9138312919968,697.9138312919968,697.9864368749986,697.9864368749986,697.9864368749986,698.5844166669995,period,1.3985793329920853,None,698.5845741669909,698.5846344999882,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
8,15.0,,400,400,0,,,,,100,0,,,,,c+8,poss,1.0,period,1.5637911659869133,None,space,83.69206295799813,None,,,,,,,,,0,400,400,273,698.5965975829895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.5876934999978,698.5965975829895,699.581261416999,699.581261416999,699.581261416999,699.6540059169929,699.6540059169929,699.6540059169929,700.1679812079965,period,1.5637911659869133,None,700.1681246669905,783.8756219999923,space,700.177490874994,700.177490874994,83.69206295799813,None,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
0,0.0,,401,401,0,,,,,0,100,,,,,c+0,noss,1.0,period,1.5843462079938035,None,None,,,,,,,,,,,0,401,401,656,783.8866891669895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.8777267079859,783.8866891669895,784.8768006249884,784.8768006249884,784.8768006249884,784.951311249999,784.951311249999,784.951311249999,785.4764129579999,period,1.5843462079938035,None,785.4765334169933,785.4765852919954,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
2,-15.0,,402,402,0,,,,,100,0,,,,,c+2,negs,1.25,period,1.7737013750011101,None,None,,,,,,,,,,,0,402,402,474,785.4870254579873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.478991416996,785.4870254579873,786.7273766669969,786.7273766669969,786.7273766669969,786.8014337919885,786.8014337919885,786.8014337919885,787.2704601249861,period,1.7737013750011101,None,787.2706164579868,787.2706711669889,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
2,0.0,,403,403,0,,,,,0,100,,,,,c+2,noss,0.5,period,0.9454397090012208,None,None,,,,,,,,,,,0,403,403,679,787.282253582991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.273401457991,787.282253582991,787.7675745419983,787.7675745419983,787.7675745419983,787.8398513329885,787.8398513329885,787.8398513329885,788.2376393329905,period,0.9454397090012208,None,788.2377764579869,788.2378382499883,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-6,-15.0,,404,404,0,,,,,100,0,,,,,c-6,negs,1.0,z,1.385586834003334,None,None,,,,,,,,,,,0,404,404,342,788.2492976249923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.2404742919898,788.2492976249923,789.2343162499892,789.2343162499892,789.2343162499892,789.3064017500001,789.3064017500001,789.3064017500001,789.6374399999913,z,1.385586834003334,None,789.6375871249911,789.637641999987,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-2,-15.0,,405,405,0,,,,,100,0,,,,,c-2,negs,0.5,period,1.0090279590076534,None,None,,,,,,,,,,,0,405,405,388,789.6490085829864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.6402134999953,789.6490085829864,790.1344099999988,790.1344099999988,790.1344099999988,790.2063535829948,790.2063535829948,790.2063535829948,790.6612807919882,period,1.0090279590076534,None,790.6614188329986,790.6614779579977,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
6,15.0,,406,406,0,,,,,100,0,,,,,c+6,poss,1.0,z,1.887824500008719,None,None,,,,,,,,,,,0,406,406,247,790.6720327079966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.6640283329907,790.6720327079966,791.6597909169941,791.6597909169941,791.6597909169941,791.734748582996,791.734748582996,791.734748582996,792.5703292079997,z,1.887824500008719,None,792.5704569999943,792.5705253749911,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
4,-15.0,,407,407,0,,,,,100,0,,,,,c+4,negs,0.5,period,2.3403172079997603,None,None,,,,,,,,,,,0,407,407,486,792.5814394169865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.5727261249995,792.5814394169865,793.0677029169892,793.0677029169892,793.0677029169892,793.1399649999948,793.1399649999948,793.1399649999948,794.9273031669873,period,2.3403172079997603,None,794.9274276669894,794.9274814169912,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-8,15.0,,408,408,0,,,,,100,0,,,,,c-8,poss,1.25,z,4.221227000001818,None,None,,,,,,,,,,,0,408,408,28,794.9396631249983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.9296331249934,794.9396631249983,796.1773025000002,796.1773025000002,796.1773025000002,796.2517520419933,796.2517520419933,796.2517520419933,799.1708206249896,z,4.221227000001818,None,799.170947999999,799.1710008329974,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
2,0.0,,409,409,0,,,,,0,100,,,,,c+2,noss,1.25,period,1.8308482499996899,None,None,,,,,,,,,,,0,409,409,701,799.181775124991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.1731606669928,799.181775124991,800.4176590829884,800.4176590829884,800.4176590829884,800.4903712079977,800.4903712079977,800.4903712079977,801.0208104169869,period,1.8308482499996899,None,801.0209323749878,801.0209841249889,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-8,-15.0,,410,410,0,,,,,100,0,,,,,c-8,negs,0.75,z,1.6057717500079889,None,None,,,,,,,,,,,0,410,410,301,801.0321243749931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.0235051669879,801.0321243749931,801.7681139579945,801.7681139579945,801.7681139579945,801.8401935000002,801.8401935000002,801.8401935000002,802.6418697919871,z,1.6057717500079889,None,802.6419977079931,802.6420491249883,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
0,-15.0,,411,411,0,,,,,100,0,,,,,c+0,negs,1.0,period,1.5391707910021069,None,None,,,,,,,,,,,0,411,411,432,802.6681690419937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.6440373749938,802.6681690419937,803.6440127499955,803.6440127499955,803.6440127499955,803.7187625419901,803.7187625419901,803.7187625419901,804.2109432500001,period,1.5391707910021069,None,804.2110705419909,804.2111242499959,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
8,15.0,,412,412,0,,,,,100,0,,,,,c+8,poss,0.75,period,1.2077452500088839,None,None,,,,,,,,,,,0,412,412,267,804.2215046249912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.2133506669925,804.2215046249912,804.9611573329894,804.9611573329894,804.9611573329894,805.0352138329908,805.0352138329908,805.0352138329908,805.4377807919955,period,1.2077452500088839,None,805.4379319169966,805.4379940829967,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
0,0.0,,413,413,0,,,,,0,100,,,,,c+0,noss,1.0,period,1.5854808750009397,None,None,,,,,,,,,,,0,413,413,663,805.4497717499908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.4407558749954,805.4497717499908,806.4348736249958,806.4348736249958,806.4348736249958,806.5072182919976,806.5072182919976,806.5072182919976,807.0379522499861,period,1.5854808750009397,None,807.038089291993,807.0381462499936,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
4,15.0,,414,414,0,,,,,100,0,,,,,c+4,poss,0.75,period,1.2597090829949593,None,None,,,,,,,,,,,0,414,414,202,807.0496453329979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.0405503329966,807.0496453329979,807.7849118329905,807.7849118329905,807.7849118329905,807.8571858749929,807.8571858749929,807.8571858749929,808.321066791992,period,1.2597090829949593,None,808.3211884169868,808.3212532919861,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
8,-15.0,,415,415,0,,,,,100,0,,,,,c+8,negs,0.5,period,1.0548429170012241,None,None,,,,,,,,,,,0,415,415,544,808.3320214579871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.3233925419918,808.3320214579871,808.8182793329906,808.8182793329906,808.8182793329906,808.890233416998,808.890233416998,808.890233416998,809.393633374988,period,1.0548429170012241,None,809.3937712499901,809.3938313749968,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-2,-15.0,,416,416,0,,,,,100,0,,,,,c-2,negs,1.25,period,1.7391027089906856,None,None,,,,,,,,,,,0,416,416,415,809.4048039579939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.3960531249904,809.4048039579939,810.6449037079874,810.6449037079874,810.6449037079874,810.7188573329913,810.7188573329913,810.7188573329913,811.1547164169897,period,1.7391027089906856,None,811.1548664579896,811.1549191249942,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
8,15.0,,417,417,0,,,,,100,0,,,,,c+8,poss,1.25,period,1.7139500829944154,None,None,,,,,,,,,,,0,417,417,285,811.1668994169886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.1579987079895,811.1668994169886,812.4017984999955,812.4017984999955,812.4017984999955,812.4755348329927,812.4755348329927,812.4755348329927,812.8880918749928,period,1.7139500829944154,None,812.8882137079927,812.8882654999907,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
4,0.0,,418,418,0,,,,,0,100,,,,,c+4,noss,1.0,period,1.4292871670040768,None,None,,,,,,,,,,,0,418,418,724,812.8993149999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.8906600829941,812.8993149999878,813.885168666995,813.885168666995,813.885168666995,813.9579267079971,813.9579267079971,813.9579267079971,814.3382715829939,period,1.4292871670040768,None,814.3384648749925,814.3385209999979,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
8,-15.0,,419,419,0,,,,,100,0,,,,,c+8,negs,0.75,period,1.132784375004121,None,None,,,,,,,,,,,0,419,419,558,814.3502468749939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.3412101669965,814.3502468749939,815.0851305419928,815.0851305419928,815.0851305419928,815.1572524169896,815.1572524169896,815.1572524169896,815.4879284999915,period,1.132784375004121,None,815.4880297499913,815.4880707919947,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
6,15.0,,420,420,0,,,,,100,0,,,,,c+6,poss,0.5,period,1.2383495410031173,None,None,,,,,,,,,,,0,420,420,226,815.4986764579953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.4900063749956,815.4986764579953,815.9853139579936,815.9853139579936,815.9853139579936,816.0583785829949,816.0583785829949,816.0583785829949,816.7434000829962,period,1.2383495410031173,None,816.7435280419886,816.7435806249996,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
0,0.0,,421,421,0,,,,,0,100,,,,,c+0,noss,0.75,period,1.1565725419932278,None,None,,,,,,,,,,,0,421,421,649,816.7549083749909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.7458102919918,816.7549083749909,817.4949904579989,817.4949904579989,817.4949904579989,817.5691003749962,817.5691003749962,817.5691003749962,817.9212726249971,period,1.1565725419932278,None,817.9213959169865,817.9214469169965,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-4,0.0,,422,422,0,,,,,0,100,,,,,c-4,noss,0.75,z,1.2902418749872595,None,None,,,,,,,,,,,0,422,422,591,817.9323889579973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.9238696249959,817.9323889579973,818.6686818329908,818.6686818329908,818.6686818329908,818.7419367919938,818.7419367919938,818.7419367919938,819.2268323749886,z,1.2902418749872595,None,819.2269454579946,819.2269869579904,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
4,-15.0,,423,423,0,,,,,100,0,,,,,c+4,negs,0.5,period,0.9865013329981593,None,None,,,,,,,,,,,0,423,423,484,819.2378749579948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.228927958,819.2378749579948,819.7285776669887,819.7285776669887,819.7285776669887,819.8025285419862,819.8025285419862,819.8025285419862,820.2278807919938,period,0.9865013329981593,None,820.2280023749918,820.2280547919945,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
-4,-15.0,,424,424,0,,,,,100,0,,,,,c-4,negs,0.5,period,1.1970290829922305,None,None,,,,,,,,,,,0,424,424,352,820.2386780419911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.2302556669893,820.2386780419911,820.7284469169972,820.7284469169972,820.7284469169972,820.8026997919951,820.8026997919951,820.8026997919951,821.4382609579916,period,1.1970290829922305,None,821.43841599999,821.4385840829927,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
0,-15.0,,425,425,0,,,,,100,0,,,,,c+0,negs,0.5,period,0.9708135830005631,None,None,,,,,,,,,,,0,425,425,418,821.4495334999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.4411279169872,821.4495334999956,821.9355098329979,821.9355098329979,821.9355098329979,822.0077072919958,822.0077072919958,822.0077072919958,822.4323504579952,period,0.9708135830005631,None,822.4324680829886,822.4325099999987,None,,,,,,,,,,,,21049984,0,2025-12-10_13h37.12.732,tilt_mocs,2024.2.4,119.98500187929075,2025-12-10 13h37.25.474049 -0500,
