center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,surr_opacity,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-6.166666666666666,-15.0,,435,435,0,,,,,,,,,,p1,negs,100,right,0.9508501659947797,None,None,,,,,,,,,,,0,435,435,477,556.4493987499955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.425470833994,556.4493987499955,556.9246074999974,556.9246074999974,556.9996711249987,556.9996711249987,557.4032210419973,right,0.9508501659947797,None,557.403357708994,557.4034094589952,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.166666666666666,-15.0,,436,436,0,,,,,,,,,,m1,negs,100,right,0.839201624999987,None,None,,,,,,,,,,,0,436,436,374,557.4136761669943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.4056016670002,557.4136761669943,557.8983577089966,557.8983577089966,557.9733112499962,557.9733112499962,558.2571367089986,right,0.839201624999987,None,558.2572539169996,558.2573029169944,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.666666666666666,-15.0,,437,437,0,,,,,,,,,,m2,negs,100,right,0.8788523749972228,None,None,,,,,,,,,,,0,437,437,352,558.282850167001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.259461624999,558.282850167001,558.7585247499956,558.7585247499956,558.8329810840005,558.8329810840005,559.1684419589947,right,0.8788523749972228,None,559.1685616670002,559.1686092499949,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
4.833333333333334,15.0,,438,438,0,,,,,,,,,,m2,poss,100,right,1.1190757080039475,None,None,,,,,,,,,,,0,438,438,48,559.1783985840011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.1706398339957,559.1783985840011,559.6660550839952,559.6660550839952,559.7380056670008,559.7380056670008,560.3021332089993,right,1.1190757080039475,None,560.302234625,560.3022740839951,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-4.666666666666666,-15.0,,439,439,0,,,,,,,,,,p3,negs,100,right,0.9463979580032174,None,None,,,,,,,,,,,0,439,439,556,560.312209208998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.3041931249973,560.312209208998,560.7995020839953,560.7995020839953,560.8718079999962,560.8718079999962,561.2689290419949,right,0.9463979580032174,None,561.2690818749979,561.269134999995,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
3.833333333333334,15.0,,440,440,0,,,,,,,,,,m3,poss,100,left,0.8700700839981437,None,None,,,,,,,,,,,0,440,440,36,561.2803961249956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.272053749999,561.2803961249956,561.7661417089985,561.7661417089985,561.8381882089961,561.8381882089961,562.1530384590005,left,0.8700700839981437,None,562.1531755420001,562.1532389999993,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-8.666666666666666,-15.0,,441,441,0,,,,,,,,,,m3,negs,100,left,1.2543464999980642,None,None,,,,,,,,,,,0,441,441,294,562.1634667089966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.1554603339973,562.1634667089966,562.6494733340005,562.6494733340005,562.7224949169977,562.7224949169977,563.4298026670003,left,1.2543464999980642,None,563.4298947089992,563.4299327089975,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.666666666666666,-15.0,,442,442,0,,,,,,,,,,m2,negs,100,right,1.2311847919991123,None,None,,,,,,,,,,,0,442,442,351,563.436295458996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.4318521249952,563.436295458996,563.9260098339946,563.9260098339946,563.9999546670006,563.9999546670006,564.6783464999971,right,1.2311847919991123,None,564.678448916995,564.6784897920006,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
1.0,0.0,,443,443,0,,,,,,,,,,p2,noss,0,left,0.9375769580001361,None,None,,,,,,,,,,,0,443,443,660,564.68546375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.6804074169995,564.68546375,565.1760070839955,565.1760070839955,565.2500467499995,565.2500467499995,565.6255680419999,left,0.9375769580001361,None,565.6256917919964,565.6257478749976,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
5.333333333333334,15.0,,444,444,0,,,,,,,,,,m1,poss,100,left,1.250957083000685,None,None,,,,,,,,,,,0,444,444,90,565.6358753749955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.6277958339997,565.6358753749955,566.125907458998,566.125907458998,566.2000072499941,566.2000072499941,566.8919659589956,left,1.250957083000685,None,566.8920615839961,566.8920995000008,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
5.333333333333334,15.0,,445,445,0,,,,,,,,,,m1,poss,100,left,1.1001302500008023,None,None,,,,,,,,,,,0,445,445,99,566.9023410839945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.8940342089991,566.9023410839945,567.3926225839969,567.3926225839969,567.4669292499966,567.4669292499966,568.0080311669954,left,1.1001302500008023,None,568.0081543749984,568.008206874998,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-8.666666666666666,-15.0,,446,446,0,,,,,,,,,,m3,negs,100,left,1.0083642079989659,None,None,,,,,,,,,,,0,446,446,301,568.0186349590003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.0102555419944,568.0186349590003,568.5083323340004,568.5083323340004,568.5835104590005,568.5835104590005,569.0357372500002,left,1.0083642079989659,None,569.0358659999984,569.0359154589969,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
3.833333333333334,15.0,,447,447,0,,,,,,,,,,m3,poss,100,right,1.1154681250045542,None,None,,,,,,,,,,,0,447,447,27,569.0460582919986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.0380091249972,569.0460582919986,569.532992249995,569.532992249995,569.6050322089941,569.6050322089941,570.1692061669964,right,1.1154681250045542,None,570.1693417499991,570.1693937089949,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.166666666666666,-15.0,,448,448,0,,,,,,,,,,m1,negs,100,left,0.9124069169993163,None,None,,,,,,,,,,,0,448,448,386,570.1794904589988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.1716717089948,570.1794904589988,570.6663666669992,570.6663666669992,570.7386283339947,570.7386283339947,571.1022927919985,left,0.9124069169993163,None,571.1023911669981,571.1024294999952,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.166666666666666,-15.0,,449,449,0,,,,,,,,,,m1,negs,100,right,0.7880151659992407,None,None,,,,,,,,,,,0,449,449,373,571.1126131669953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.1047459999972,571.1126131669953,571.5996882089967,571.5996882089967,571.672104917001,571.672104917001,571.9036971249952,right,0.7880151659992407,None,571.9038552499987,571.9039105419943,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.666666666666666,-15.0,,450,450,0,,,,,,,,,,m2,negs,100,left,1.070477082997968,None,None,,,,,,,,,,,0,450,450,349,571.9143522919985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.9062534589975,571.9143522919985,572.3996931250003,572.3996931250003,572.4725650420005,572.4725650420005,572.9908203339946,left,1.070477082997968,None,572.990940249998,572.990989083999,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-4.666666666666666,-15.0,,451,451,0,,,,,,,,,,p3,negs,100,right,0.8695405410035164,None,None,,,,,,,,,,,0,451,451,557,573.0166812919997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.9931531249968,573.0166812919997,573.4917761670004,573.4917761670004,573.567177459001,573.567177459001,573.8905367089974,right,0.8695405410035164,None,573.8906322920011,573.8906707089991,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-5.666666666666666,-15.0,,452,452,0,,,,,,,,,,p2,negs,100,left,1.3685926670004847,None,None,,,,,,,,,,,0,452,452,516,573.9004964169944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.8925470419999,573.9004964169944,574.3916857500008,574.3916857500008,574.4668739999979,574.4668739999979,575.2742846670008,left,1.3685926670004847,None,575.2744063749997,575.2744563339947,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
4.833333333333334,15.0,,453,453,0,,,,,,,,,,m2,poss,100,left,1.1766161659979844,None,None,,,,,,,,,,,0,453,453,47,575.3000790419974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.2763539589942,575.3000790419974,575.775421374994,575.775421374994,575.8504416669966,575.8504416669966,576.4860483749944,left,1.1766161659979844,None,576.4862110419999,576.4862611249991,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.166666666666666,-15.0,,454,454,0,,,,,,,,,,m1,negs,100,left,0.9453585840019514,None,None,,,,,,,,,,,0,454,454,372,576.497726499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.4893541669953,576.497726499998,576.9832561250005,576.9832561250005,577.0566027919995,577.0566027919995,577.4530771249993,left,0.9453585840019514,None,577.4532463750002,577.4532973749956,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.166666666666666,-15.0,,455,455,0,,,,,,,,,,p1,negs,100,left,1.0280800000036834,None,None,,,,,,,,,,,0,455,455,442,577.4638076249976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.4558981669979,577.4638076249976,577.9500415000002,577.9500415000002,578.023785583995,578.023785583995,578.5033658339962,left,1.0280800000036834,None,578.5035167089954,578.5035726669958,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
7.833333333333334,15.0,,456,456,0,,,,,,,,,,p3,poss,100,right,1.5952848329980043,None,None,,,,,,,,,,,0,456,456,274,578.5141708749943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.5058171249984,578.5141708749943,579.0000912920004,579.0000912920004,579.0721440839989,579.0721440839989,580.119441750001,right,1.5952848329980043,None,580.1195699999953,580.1196203340005,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-0.5,0.0,,457,457,0,,,,,,,,,,m1,noss,0,left,0.9587544999958482,None,None,,,,,,,,,,,0,457,457,600,580.1298874999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.1219117090004,580.1298874999993,580.6167916249979,580.6167916249979,580.6897911669948,580.6897911669948,581.0921824589968,left,0.9587544999958482,None,581.092282916994,581.0923234169968,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.666666666666666,-15.0,,458,458,0,,,,,,,,,,m2,negs,100,right,0.8898025410016999,None,None,,,,,,,,,,,0,458,458,330,581.10241675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.0942727500005,581.10241675,581.5924924169958,581.5924924169958,581.6672810839955,581.6672810839955,582.0031697919985,right,0.8898025410016999,None,582.0033877089954,582.0034587919945,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-0.5,0.0,,459,459,0,,,,,,,,,,m1,noss,0,right,1.2089174590000766,None,None,,,,,,,,,,,0,459,459,608,582.0129963340005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.0057044589994,582.0129963340005,582.5001008339968,582.5001008339968,582.5734161250002,582.5734161250002,583.224855374996,right,1.2089174590000766,None,583.224950459,583.2249895419955,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.666666666666666,-15.0,,460,460,0,,,,,,,,,,PSE,negs,100,left,1.013815041995258,None,None,,,,,,,,,,,0,460,460,438,583.2503654169996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.2268783339969,583.2503654169996,583.7253698339991,583.7253698339991,583.800758833997,583.800758833997,584.2694898339978,left,1.013815041995258,None,584.269594749996,584.2696414169986,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-1.0,0.0,,461,461,0,,,,,,,,,,m2,noss,0,left,1.0010042920039268,None,None,,,,,,,,,,,0,461,461,590,584.2794419999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.2715416249994,584.2794419999991,584.7670729589954,584.7670729589954,584.8390154169974,584.8390154169974,585.286720666998,left,1.0010042920039268,None,585.2868682919943,585.2869429999992,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
6.833333333333334,15.0,,462,462,0,,,,,,,,,,p2,poss,100,right,1.5069173329975456,None,None,,,,,,,,,,,0,462,462,225,585.2971907499959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.2890836669976,585.2971907499959,585.7835912499941,585.7835912499941,585.8556844589984,585.8556844589984,586.8084389169962,right,1.5069173329975456,None,586.8085440840005,586.8085922499959,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
3.833333333333334,15.0,,463,463,0,,,,,,,,,,m3,poss,100,left,1.1479045419982867,None,None,,,,,,,,,,,0,463,463,9,586.820101583995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.8119150419952,586.820101583995,587.309419458994,587.309419458994,587.3843249999991,587.3843249999991,587.9703798339979,left,1.1479045419982867,None,587.9704908749991,587.9705313749946,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-1.0,0.0,,464,464,0,,,,,,,,,,m2,noss,0,left,1.1345139170007315,None,None,,,,,,,,,,,0,464,464,599,587.9805006669994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.9725657919989,587.9805006669994,588.4669693339965,588.4669693339965,588.5394151250002,588.5394151250002,589.1202469169948,left,1.1345139170007315,None,589.1204011669979,589.1204534589997,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-5.666666666666666,-15.0,,465,465,0,,,,,,,,,,p2,negs,100,left,0.9216784590025782,None,None,,,,,,,,,,,0,465,465,504,589.1307013749974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.1226723340005,589.1307013749974,589.6170126669967,589.6170126669967,589.6893872090004,589.6893872090004,590.0590528749963,left,0.9216784590025782,None,590.0591747500002,590.0592267920001,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
2.0,0.0,,466,466,0,,,,,,,,,,p3,noss,0,left,0.8105687090064748,None,None,,,,,,,,,,,0,466,466,681,590.0697906249989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.0613722919952,590.0697906249989,590.559199958996,590.559199958996,590.634013709001,590.634013709001,590.8862174589958,left,0.8105687090064748,None,590.8863179589971,590.8863567499939,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.166666666666666,-15.0,,467,467,0,,,,,,,,,,m1,negs,100,left,1.2230075420011417,None,None,,,,,,,,,,,0,467,467,396,590.8961368339951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.8882374589957,590.8961368339951,591.3838604999983,591.3838604999983,591.4570238749948,591.4570238749948,592.1261407089987,left,1.2230075420011417,None,592.1262418339975,592.1262852500004,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
0.5,0.0,,468,468,0,,,,,,,,,,p1,noss,0,right,1.1985346670044237,None,None,,,,,,,,,,,0,468,468,643,592.1365217089988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.128241583996,592.1365217089988,592.625834749997,592.625834749997,592.7010339589979,592.7010339589979,593.3379409589979,right,1.1985346670044237,None,593.3380976669941,593.3381482089972,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-0.5,0.0,,469,469,0,,,,,,,,,,m1,noss,0,right,1.2140349170003901,None,None,,,,,,,,,,,0,469,469,617,593.3484686669981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.3401931249973,593.3484686669981,593.8338996669991,593.8338996669991,593.9062321249949,593.9062321249949,594.5700174589947,right,1.2140349170003901,None,594.570141583994,594.570190624996,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
5.333333333333334,15.0,,470,470,0,,,,,,,,,,m1,poss,100,right,1.6675200419995235,None,None,,,,,,,,,,,0,470,470,98,594.5800893339983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.572140749995,594.5800893339983,595.067270708998,595.067270708998,595.1402766249957,595.1402766249957,596.2532539169988,right,1.6675200419995235,None,596.2533767919958,596.253425541996,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-5.666666666666666,-15.0,,471,471,0,,,,,,,,,,p2,negs,100,left,1.064220459003991,None,None,,,,,,,,,,,0,471,471,508,596.2637802089957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.2558087500001,596.2637802089957,596.7506697919962,596.7506697919962,596.8237637919956,596.8237637919956,597.3368036249958,left,1.064220459003991,None,597.3369322500002,597.3369814589969,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
4.833333333333334,15.0,,472,472,0,,,,,,,,,,m2,poss,100,left,1.2378564999962691,None,None,,,,,,,,,,,0,472,472,77,597.3475995839981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.3393831249996,597.3475995839981,597.8340660839967,597.8340660839967,597.9069239589953,597.9069239589953,598.5964315419988,left,1.2378564999962691,None,598.5965309169987,598.5965702499961,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
0.0,0.0,,473,473,0,,,,,,,,,,PSE,noss,0,left,1.8084558750051656,None,None,,,,,,,,,,,0,473,473,639,598.6032050840004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.5984729999982,598.6032050840004,599.0931467089977,599.0931467089977,599.1682248340003,599.1682248340003,600.420440541995,left,1.8084558750051656,None,600.4205660000007,600.4206136249995,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.666666666666666,-15.0,,474,474,0,,,,,,,,,,m2,negs,100,left,1.2541261250007665,None,None,,,,,,,,,,,0,474,474,346,600.4305503340001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.4226186669985,600.4305503340001,600.9174507919961,600.9174507919961,600.9896668750007,600.9896668750007,601.6877016669969,left,1.2541261250007665,None,601.6878514999989,601.6879086249974,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-2.0,0.0,,475,475,0,,,,,,,,,,m3,noss,0,left,1.0047850409973762,None,None,,,,,,,,,,,0,475,475,572,601.6986251249982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.6902964999972,601.6986251249982,602.1841299589942,602.1841299589942,602.2565495839954,602.2565495839954,602.7099855839988,left,1.0047850409973762,None,602.7100914170005,602.7101302089941,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.666666666666666,-15.0,,476,476,0,,,,,,,,,,m2,negs,100,left,1.1084351249955944,None,None,,,,,,,,,,,0,476,476,340,602.7201718340002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.7120570839979,602.7201718340002,603.2102384999962,603.2102384999962,603.2847556249981,603.2847556249981,603.8375454999987,left,1.1084351249955944,None,603.8376934589978,603.8377456669987,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
5.333333333333334,15.0,,477,477,0,,,,,,,,,,m1,poss,100,left,1.2732915410015266,None,None,,,,,,,,,,,0,477,477,118,603.8488427499979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.8405406249949,603.8488427499979,604.3341956669974,604.3341956669974,604.4080300839996,604.4080300839996,605.1263618749945,left,1.2732915410015266,None,605.1264852919994,605.1265345840002,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
