center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,text_11.started,surround_practice.stopped,center_practice.stopped,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,text_3.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1683.2325826669985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,19,110,up,0.5,0.0,0.0,,1683.2242359999982,1683.2325826669985,1683.7207931249977,1683.7207931249977,1683.7944145000001,1683.7944145000001,1683.7944145000001,1684.2568360419973,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1684.2661544170005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,19,111,up,0.5,-1.0,-1.0,-30,1684.258190624998,1684.2661544170005,1684.7542603330003,1684.7542603330003,1684.8290290419973,1684.8290290419973,1684.8290290419973,1686.023910374999,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1686.0336417079998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,19,112,down,0.5,3.0,3.0,30,1686.0254969169982,1686.0336417079998,1686.5209876669978,1686.5209876669978,1686.5943359999983,1686.5943359999983,1686.5943359999983,1687.391555667,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1687.4011835829988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,19,113,up,0.5,0.0,0.0,-30,1687.3930875000005,1687.4011835829988,1687.887630582998,1687.887630582998,1687.9613181669993,1687.9613181669993,1687.9613181669993,1688.4406612919993,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1688.4505636249996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,20,114,up,0.5,-0.5,-0.5,-30,1688.4423890420003,1688.4505636249996,1688.937696916997,1688.937696916997,1689.011256124999,1689.011256124999,1689.011256124999,1689.4239988749978,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1689.4336699999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,20,115,up,0.5,0.5,0.5,-30,1689.425412749999,1689.4336699999985,1689.9210202499999,1689.9210202499999,1689.9945374579984,1689.9945374579984,1689.9945374579984,1690.441361707999,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1690.4504714579998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,20,116,up,0.5,0.5,0.5,,1690.4425824169994,1690.4504714579998,1690.937808499999,1690.937808499999,1691.0113411249986,1691.0113411249986,1691.0113411249986,1691.4239075419973,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1691.4332579999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,20,117,up,0.5,1.0,1.0,,1691.4250379579971,1691.4332579999973,1691.9211335830005,1691.9211335830005,1691.9946552500005,1691.9946552500005,1691.9946552500005,1692.3073464579975,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1692.3169912919984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,20,118,up,0.5,3.0,3.0,30,1692.3086786669992,1692.3169912919984,1692.8045735419983,1692.8045735419983,1692.877588291998,1692.877588291998,1692.877588291998,1693.662937457997,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1693.6881236249974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,20,119,down,0.5,2.5,2.5,30,1693.6640696670001,1693.6881236249974,1694.1638980419993,1694.1638980419993,1694.237968292,1694.237968292,1694.237968292,1694.773825958,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1694.7831065829996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,21,120,down,0.5,0.0,0.0,,1694.7749936250002,1694.7831065829996,1695.2713273749978,1695.2713273749978,1695.3456708329977,1695.3456708329977,1695.3456708329977,1695.8308199579988,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1695.840344791999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,21,121,down,0.5,-1.0,-1.0,-30,1695.8319638329995,1695.840344791999,1696.330573332998,1696.330573332998,1696.4050920829977,1696.4050920829977,1696.4050920829977,1697.1068877079997,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1697.1165078749982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,21,122,up,0.5,1.5,1.5,,1697.1082933750004,1697.1165078749982,1697.604583458,1697.604583458,1697.678171083,1697.678171083,1697.678171083,1698.71257625,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1698.7220057079976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,21,123,down,0.5,2.0,2.0,30,1698.7137113749995,1698.7220057079976,1699.2144978750002,1699.2144978750002,1699.2882569579997,1699.2882569579997,1699.2882569579997,1700.7243426669993,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1700.738695707998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,21,124,up,0.5,1.0,1.0,-30,1700.7254861250003,1700.738695707998,1701.2214638330006,1701.2214638330006,1701.2951971250004,1701.2951971250004,1701.2951971250004,1702.513393792,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1702.538467167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,21,125,up,0.5,3.5,3.5,30,1702.5145210419978,1702.538467167,1703.0135811250002,1703.0135811250002,1703.0887222499987,1703.0887222499987,1703.0887222499987,1703.5572575000006,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1703.566173542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,22,126,down,0.5,1.0,1.0,,1703.5584160420003,1703.566173542,1704.0548443329972,1704.0548443329972,1704.1279213749986,1704.1279213749986,1704.1279213749986,1704.6409147919985,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1704.6505848749985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,22,127,down,0.5,1.5,1.5,30,1704.642365874999,1704.6505848749985,1705.138232333,1705.138232333,1705.2122773329975,1705.2122773329975,1705.2122773329975,1706.4076166669984,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1706.4172765829971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,22,128,down,0.5,0.5,0.5,-30,1706.4087499999987,1706.4172765829971,1706.9045684579978,1706.9045684579978,1706.978285666999,1706.978285666999,1706.978285666999,1708.007926082999,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1708.0171924999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,22,129,down,0.5,-1.5,-1.5,-30,1708.0092305830003,1708.0171924999995,1708.5050614169995,1708.5050614169995,1708.5786275419996,1708.5786275419996,1708.5786275419996,1709.941886624998,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1709.9513581249994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,22,130,up,0.5,4.0,4.0,30,1709.9431406669974,1709.9513581249994,1710.4384257919992,1710.4384257919992,1710.5118255829984,1710.5118255829984,1710.5118255829984,1712.3904208329986,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1712.3967733749996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,22,131,down,0.5,-0.5,-0.5,,1712.3915729170003,1712.3967733749996,1712.8879134169983,1712.8879134169983,1712.9618661249988,1712.9618661249988,1712.9618661249988,1714.0306464999994,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1714.040446125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,23,132,down,0.5,-2.0,-2.0,-30,1714.032236707997,1714.040446125,1714.530595166998,1714.530595166998,1714.6057178329975,1714.6057178329975,1714.6057178329975,1715.3746811249985,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1715.3840260830002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,23,133,down,0.5,3.5,3.5,30,1715.3760323329989,1715.3840260830002,1715.8720925419984,1715.8720925419984,1715.9453136249977,1715.9453136249977,1715.9453136249977,1716.4747949999983,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1716.4842595419977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,23,134,down,0.5,-1.0,-1.0,,1716.4761980000003,1716.4842595419977,1716.9720249579987,1716.9720249579987,1717.0454304999985,1717.0454304999985,1717.0454304999985,1718.223342707999,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1718.2323502919971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,23,135,down,0.5,0.0,0.0,-30,1718.2244559169994,1718.2323502919971,1718.7147987079989,1718.7147987079989,1718.795852207997,1718.789321332999,1718.789321332999,1719.4976689579998,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1719.5223070419997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,23,136,down,0.5,1.0,1.0,30,1719.498775541997,1719.5223070419997,1719.9983801249982,1719.9983801249982,1720.0724467500004,1720.0724467500004,1720.0724467500004,1720.5416868749999,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1720.551177999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,23,137,down,0.5,0.5,0.5,,1720.5429966249976,1720.551177999998,1721.0387937499981,1721.0387937499981,1721.1123362500002,1721.1123362500002,1721.1123362500002,1722.5310405419987,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1722.5415452079978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,24,138,up,0.5,-0.5,-0.5,,1722.5323255000003,1722.5415452079978,1723.0316518750005,1723.0316518750005,1723.105942291997,1723.105942291997,1723.105942291997,1724.9598024579973,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1724.9692660830005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,24,139,up,0.5,1.5,1.5,30,1724.9611633329987,1724.9692660830005,1725.4556689169985,1725.4556689169985,1725.5293298329998,1725.5293298329998,1725.5293298329998,1726.8647204169974,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1726.8741805419995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,24,140,down,0.5,-0.5,-0.5,-30,1726.865851208,1726.8741805419995,1727.3656559169976,1727.3656559169976,1727.4395696249994,1727.4395696249994,1727.4395696249994,1728.1745484999992,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1728.1835829999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,24,141,up,0.5,1.0,1.0,,1728.1756922919994,1728.1835829999982,1728.6724693750002,1728.6724693750002,1728.7460857499973,1728.7460857499973,1728.7460857499973,1729.8251402079986,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1729.8347334579994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,24,142,down,0.5,3.0,3.0,30,1729.8263300830004,1729.8347334579994,1730.3224425419976,1730.3224425419976,1730.3963070419995,1730.3963070419995,1730.3963070419995,1732.2585815419989,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1732.2679046249978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,24,143,up,0.5,-1.5,-1.5,-30,1732.2598252919997,1732.2679046249978,1732.7560086249978,1732.7560086249978,1732.829375082998,1732.829375082998,1732.829375082998,1734.1581599579986,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1734.1674484169998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,25,144,down,0.5,2.5,2.5,30,1734.1593306670002,1734.1674484169998,1734.6560193749974,1734.6560193749974,1734.7294830419996,1734.7294830419996,1734.7294830419996,1736.0251377079985,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1736.0344855000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,25,145,down,0.5,-1.0,-1.0,-30,1736.0263449999984,1736.0344855000003,1736.5228487919994,1736.5228487919994,1736.5965916669993,1736.5965916669993,1736.5965916669993,1737.4254209579994,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1737.4345955829995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,25,146,up,0.5,0.0,0.0,,1737.426590791998,1737.4345955829995,1737.9227117919982,1737.9227117919982,1737.996984333,1737.996984333,1737.996984333,1738.8081696669979,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1738.8175634170002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,25,147,down,0.5,-2.0,-2.0,-30,1738.8097822499985,1738.8175634170002,1739.3061490830005,1739.3061490830005,1739.3775966249996,1739.3775966249996,1739.3775966249996,1739.9752060829996,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1739.9845765829996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,25,148,up,0.5,2.0,2.0,30,1739.9763555829995,1739.9845765829996,1740.4731142079982,1740.4731142079982,1740.546138499998,1740.546138499998,1740.546138499998,1741.575521249997,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1741.5846690420003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,25,149,down,0.5,0.5,0.5,,1741.5766693749974,1741.5846690420003,1742.0729082079997,1742.0729082079997,1742.1461674169987,1742.1461674169987,1742.1461674169987,1743.1254465419988,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
