center,surround,correct,opacity,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,text_12.started,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,text_7.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,trial.started,center_angle,surround_angle,resp.started,surround_grating.started,center_grating.started,text_3.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,1,0,1,0,427.05376933299704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,20,119,up,0.5,-0.5,427.0457561660005,-0.5,-30,427.05376933299704,427.54897083299875,427.54897083299875,427.6292228329985,427.6292228329985,427.6292228329985,428.1792353749988,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,428.187760832996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,21,120,up,0.5,8.0,428.1795053750029,8.0,30,428.187760832996,428.6821357910012,428.6821357910012,428.7629731659981,428.7629731659981,428.7629731659981,429.5486707500022,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,429.55430049999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,21,121,down,0.5,-1.0,429.54887891600083,-1.0,-30,429.55430049999995,430.0550409580028,430.0550409580028,430.12899166600255,430.13750404099846,430.13750404099846,430.6452897909985,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,430.6534193749976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,21,122,down,0.5,8.5,430.64550099999906,8.5,30,430.6534193749976,431.14880362500116,431.14880362500116,431.2278988329999,431.2278988329999,431.2278988329999,431.85550112499914,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,431.8639830000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,21,123,up,0.5,1.5,431.8557498750015,1.5,,431.8639830000029,432.36617745799595,432.36617745799595,432.4375720829994,432.4444987079987,432.4444987079987,433.92246783299925,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,433.93104191600287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,21,124,down,0.5,-1.5,433.92272641599993,-1.5,-30,433.93104191600287,434.43240908299776,434.43240908299776,434.5042753329981,434.5108232909988,434.5108232909988,435.28887970800133,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,435.2971245410008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,21,125,up,0.5,1.5,435.2890875000012,1.5,,435.2971245410008,435.79860212499625,435.79860212499625,435.87094079099916,435.8779086249997,435.8779086249997,436.7719726659998,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,436.7797659580028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,22,126,down,0.5,8.0,436.7721960830022,8.0,30,436.7797659580028,437.28169841600175,437.28169841600175,437.354257291001,437.3607713329984,437.3607713329984,438.1223201659959,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,438.1307592910016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,22,127,down,0.5,7.5,438.1225762079994,7.5,30,438.1307592910016,438.6327877079966,438.6327877079966,438.7043148750017,438.71131295800296,438.71131295800296,439.2890427500024,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,439.29758295800275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,22,128,down,0.5,-2.0,439.28929366599914,-2.0,-30,439.29758295800275,439.7984496249992,439.7984496249992,439.87098395799694,439.8781161250008,439.8781161250008,441.1886695409994,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,441.19670012500137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,22,129,up,0.5,2.0,441.1888862909982,2.0,,441.19670012500137,441.699368708003,441.699368708003,441.77100133299973,441.7780296659985,441.7780296659985,442.8719949160004,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,442.8804913330023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,22,130,down,0.5,-1.5,442.87224229099957,-1.5,-30,442.8804913330023,443.38248558300256,443.38248558300256,443.4543978750007,443.4613732079961,443.4613732079961,444.30555420799647,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,444.3142805000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,22,131,down,0.5,1.0,444.30580054099846,1.0,,444.3142805000025,444.8159497079978,444.8159497079978,444.887957040999,444.89493116599624,444.89493116599624,445.75518895799905,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,445.7633384159999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,23,132,up,0.5,-1.5,445.7554147080009,-1.5,-30,445.7633384159999,446.26464020799904,446.26464020799904,446.3377345830013,446.3443402080011,446.3443402080011,446.98922554100136,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,446.9978562909964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,23,133,down,0.5,-2.0,446.9894812909988,-2.0,-30,446.9978562909964,447.49872454100114,447.49872454100114,447.57112712499656,447.57815833300265,447.57815833300265,448.3286860829976,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,448.33802099999593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,23,134,up,0.5,8.0,448.3288903330031,8.0,30,448.33802099999593,448.8328551250015,448.8328551250015,448.9127745000005,448.9127745000005,448.9127745000005,449.71225362500263,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,449.7204535830024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,23,135,down,0.5,1.5,449.7124657910026,1.5,,449.7204535830024,450.2155201249989,450.2155201249989,450.2960052499984,450.2960052499984,450.2960052499984,450.872056375003,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,450.88025212499633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,23,136,up,0.5,8.5,450.8722740410012,8.5,30,450.88025212499633,451.3814717080022,451.3814717080022,451.45444708300056,451.4615636660019,451.4615636660019,452.37272900000244,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,452.3812198329979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,23,137,up,0.5,1.5,452.3729827080024,1.5,,452.3812198329979,452.8840452500008,452.8840452500008,452.9544200829987,452.9711291249987,452.9711291249987,454.16279545799625,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,454.17098508300114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,24,138,up,0.5,9.0,454.1630655830013,9.0,30,454.17098508300114,454.6655666250008,454.6655666250008,454.74504120799975,454.74504120799975,454.74504120799975,455.8223731249964,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,455.8310077080023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,24,139,down,0.5,-2.5,455.8226235409966,-2.5,-30,455.8310077080023,456.33185804099776,456.33185804099776,456.40454533299635,456.4116093749981,456.4116093749981,457.0222897909989,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,457.03044904099806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,24,140,up,0.5,2.0,457.022507499998,2.0,,457.03044904099806,457.5330549999999,457.5330549999999,457.6045414580003,457.6115746659998,457.6115746659998,458.7229817499974,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,458.73145912499604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,24,141,down,0.5,-2.0,458.7232416659972,-2.0,-30,458.73145912499604,459.2313567500023,459.2313567500023,459.3045017080003,459.3114698330028,459.3114698330028,459.9397012909976,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,459.94792191599845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,24,142,down,0.5,7.5,459.9399510000003,7.5,30,459.94792191599845,460.449185999998,460.449185999998,460.52053416599665,460.52759912500187,460.52759912500187,461.245643000002,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,461.2538327500006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,24,143,up,0.5,2.0,461.2458903329971,2.0,,461.2538327500006,461.7489702910025,461.7489702910025,461.8292296660002,461.8292296660002,461.8292296660002,462.7962821659967,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,462.8046968749986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,25,144,down,0.5,-3.0,462.79655558300146,-3.0,-30,462.8046968749986,463.2989152079972,463.2989152079972,463.3796010829974,463.3796010829974,463.3796010829974,463.97957091600256,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,463.9877899999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,25,145,down,0.5,1.5,463.97981741600233,1.5,,463.9877899999992,464.4821877909999,464.4821877909999,464.5634732079998,464.5634732079998,464.5634732079998,465.2556212499985,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,465.2638109999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,25,146,down,0.5,-2.5,465.25597366599686,-2.5,-30,465.2638109999971,465.76611737500207,465.76611737500207,465.8379974999989,465.84457191600086,465.84457191600086,466.54015049999725,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,466.5481944580024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,25,147,up,0.5,9.5,466.54036483300297,9.5,30,466.5481944580024,467.0497588329963,467.0497588329963,467.12126404100127,467.12819329099875,467.12819329099875,467.67254062499705,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,467.6811474999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,25,148,up,0.5,2.5,467.67278745800286,2.5,,467.6811474999995,468.1825074579974,468.1825074579974,468.25461299999733,468.2614794999972,468.2614794999972,468.86574833300256,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,468.87150237499736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,25,149,down,0.5,7.0,468.8660115410021,7.0,30,468.87150237499736,469.3720972910014,469.3720972910014,469.44657675000053,469.45464266600175,469.45464266600175,470.6448253330018,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,470.654633457998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,26,150,down,0.5,9.0,470.64513070799876,9.0,30,470.654633457998,471.1472719579979,471.1472719579979,471.2284143329962,471.2284143329962,471.2284143329962,471.9061572080027,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,471.9153748329991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,27,151,down,0.5,8.5,471.9064337500022,8.5,30,471.9153748329991,472.4159937079967,472.4159937079967,472.48803912499716,472.49468729100045,472.49468729100045,473.8228517500029,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,1,0,1,0,473.8318859580031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,28,152,down,0.5,8.0,473.82312166599877,8.0,30,473.8318859580031,474.3320479999966,474.3320479999966,474.40471620800236,474.41165912499855,474.41165912499855,475.0461637499975,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,476.7774139999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,1,0,start,5,15,476.76842795799894,15,30,476.7774139999965,477.2660646660006,477.2660646660006,477.3380237079982,477.34494512499805,477.34494512499805,478.08928662499966,0,475.04629754099733,475.05478341600246,475.05478341600246,476.75622245799605,space,1.700086625001859,None,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,478.0978632499973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,1,1,start,5,-15,478.089495082997,-15,-30,478.0978632499973,478.59904950000055,478.59904950000055,478.6705727910012,478.6774771659984,478.6774771659984,479.20653599999787,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,479.21529141599603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,1,2,start,5,-15,479.2067858329974,-15,30,479.21529141599603,479.7156996659978,479.7156996659978,479.78732258299715,479.79396141599864,479.79396141599864,480.2728231660003,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,480.2810625830025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,1,3,start,5,-15,480.27307704099803,-15,,480.2810625830025,480.7822157499977,480.7822157499977,480.8539801250008,480.860963541003,480.860963541003,481.2895322080003,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,481.29776375000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,1,4,start,5,15,481.289777375001,15,,481.29776375000074,481.7994725410026,481.7994725410026,481.8714230409969,481.8783709999989,481.8783709999989,482.37915470799635,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,482.38829079100105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,1,5,start,5,15,482.37936395799625,15,-30,482.38829079100105,482.8830783329977,482.8830783329977,482.9617137910027,482.9617137910027,482.9617137910027,483.5232109999997,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,483.5315133749973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,2,6,up,5,-10,483.52347945800284,-10,,483.5315133749973,484.031625040996,484.031625040996,484.1048369580021,484.1117871660026,484.1117871660026,484.7124652499988,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,484.7213565830025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,2,7,down,5,10,484.7127150000015,10,,484.7213565830025,485.2163572080026,485.2163572080026,485.2959635410007,485.2959635410007,485.2959635410007,485.78953566600103,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,485.79819795799995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,2,8,up,5,-10,485.78978483300307,-10,-30,485.79819795799995,486.29968708300294,486.29968708300294,486.37156695799786,486.37849033300154,486.37849033300154,487.2395476660022,0,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,487.2484262500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,2,9,down,5,10,487.2397953330001,10,-30,487.2484262500002,487.74917879099667,487.74917879099667,487.8216064579974,487.8286563329966,487.8286563329966,488.3129160410026,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
,,,,,,,,,,,,2,0,2,0,488.3210997080023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,2,10,up,5,15,488.3131638749983,15,30,488.3210997080023,488.8157032500021,488.8157032500021,488.8954323329963,488.8954323329963,488.8954323329963,490.0565098329971,1,,,,,,,,,,,,,,,sofia,0,2025-08-22_14h44.23.095,tilt_staircase,2023.2.3,120.25361535349536,2025-08-22 14h44.45.271470 -0400,
